driver_id,coef_rapm,target_definition,alpha,decay,season,round,race_name,race_order,n_train_rows,n_train_races
vandoorne,-1.0533483901952625,-finish_position,10.0,0.97,2021,4,Spanish Grand Prix,63,1029,62
vettel,-0.23903002694001016,-finish_position,10.0,0.97,2021,4,Spanish Grand Prix,63,1029,62
aitken,-0.18526140436358052,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
albon,-0.18951886996529593,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
alonso,-0.524283829827059,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
bottas,1.4312179286799,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
brendon_hartley,-0.4893640650486849,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
ericsson,-0.38722712395127284,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
gasly,0.4793846976335039,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
giovinazzi,-1.120446780168781,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
grosjean,-0.23114150403592465,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
hamilton,2.736666305291522,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
hulkenberg,-0.13356082856302934,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
kevin_magnussen,-0.10908654076307053,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
kubica,-1.4076158454140915,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
kvyat,-0.35385676899332585,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
latifi,-1.0918888315485569,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
leclerc,1.0879893136144156,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
max_verstappen,2.8133534663422832,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
mazepin,-1.1812838862443975,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
mick_schumacher,-1.0243930579633538,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
norris,0.6966855649275441,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
ocon,0.5180625540909203,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
perez,0.7902406510118435,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
pietro_fittipaldi,-0.7272665003884121,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
raikkonen,0.2331508928142977,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
ricciardo,1.2309017312241837,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
russell,-1.0623923227827483,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
sainz,0.6569900045025219,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
sirotkin,-0.3386595289712574,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
stroll,-0.2815313522316378,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
tsunoda,-0.5067604792809377,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
vandoorne,-1.0408264197738972,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
vettel,-0.28827716985361657,-finish_position,10.0,0.97,2021,5,Monaco Grand Prix,64,1048,63
aitken,-0.18149105792555476,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
albon,-0.22034383911626063,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
alonso,-0.626852005167221,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
bottas,1.4537293547782488,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
brendon_hartley,-0.4729665577895961,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
ericsson,-0.38386702268995093,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
gasly,0.5997630180723714,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
giovinazzi,-1.064498768710417,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
grosjean,-0.14889104591942587,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
hamilton,2.644746033044954,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
hulkenberg,-0.14683364177109712,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
kevin_magnussen,-0.026701643216201672,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
kubica,-1.39027128371418,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
kvyat,-0.3139732035013689,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
latifi,-1.1011621683455965,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
leclerc,1.06076262939785,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
max_verstappen,2.8284292133533837,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
mazepin,-1.3205327802355613,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
mick_schumacher,-1.228096091336121,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
norris,0.9207449630518345,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
ocon,0.5315628973641919,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
perez,0.852209324664253,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
pietro_fittipaldi,-0.6902987285839843,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
raikkonen,0.20195779084541218,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
ricciardo,1.0770610216379772,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
russell,-1.0405003233361891,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
sainz,0.8236859286794064,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
sirotkin,-0.33609849187557134,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
stroll,-0.2425707668427452,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
tsunoda,-0.8862685839158446,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
vandoorne,-0.9883497181488263,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
vettel,-0.18408445274816174,-finish_position,10.0,0.97,2021,6,Azerbaijan Grand Prix,65,1066,64
aitken,-0.1786040233646185,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
albon,-0.29743368792258446,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
alonso,-0.41987973076099,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
bottas,1.3572633598309933,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
brendon_hartley,-0.47527519431133236,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
ericsson,-0.3856056804901637,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
gasly,0.6401379140867693,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
giovinazzi,-1.0569039086571435,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
grosjean,-0.2010431305321803,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
hamilton,2.449104268574781,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
hulkenberg,-0.17591667008558315,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
kevin_magnussen,-0.08137725965921672,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
kubica,-1.3769705164499981,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
kvyat,-0.42562323220920356,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
latifi,-1.1599465366283057,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
leclerc,1.174011222380479,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
max_verstappen,2.7037910808479304,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
mazepin,-1.2917229277391609,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
mick_schumacher,-1.1504713311756942,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
norris,0.9814777948538417,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
ocon,0.45207952459089845,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
perez,0.9607488465542082,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
pietro_fittipaldi,-0.6847307843267272,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
raikkonen,0.19925270811409343,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
ricciardo,0.9804786712337589,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
russell,-1.0425391579655754,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
sainz,0.7661062144662456,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
sirotkin,-0.33618624460079605,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
stroll,-0.30154439032509983,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
tsunoda,-0.7050257263616493,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
vandoorne,-0.9732295011616714,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
vettel,0.05557802919369519,-finish_position,10.0,0.97,2021,7,French Grand Prix,66,1082,65
aitken,-0.17237946260469772,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
albon,-0.3131149545541139,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
alonso,-0.2567032372909854,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
bottas,1.37265213500783,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
brendon_hartley,-0.4566859564124067,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
ericsson,-0.3768732232239156,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
gasly,0.7135812936085185,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
giovinazzi,-1.025859810846662,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
grosjean,-0.07463044124519928,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
hamilton,2.479351149633458,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
hulkenberg,-0.17528062988487064,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
kevin_magnussen,0.046183468483121465,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
kubica,-1.3449015510017919,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
kvyat,-0.3926625450526224,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
latifi,-1.2737315578333561,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
leclerc,1.016058560643105,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
max_verstappen,2.7341153425842997,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
mazepin,-1.5518462595717308,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
mick_schumacher,-1.3387558562338784,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
norris,1.0063296472001904,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
ocon,0.3018875647013562,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
perez,1.05148772355591,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
pietro_fittipaldi,-0.6393800354843239,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
raikkonen,0.15034583762102732,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
ricciardo,0.9978934068819282,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
russell,-0.9342139602483164,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
sainz,0.6438258357435115,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
sirotkin,-0.32412302875185917,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
stroll,-0.2614336045597047,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
tsunoda,-0.8486525593289196,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
vandoorne,-0.9697937270328825,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
vettel,0.21731043549796694,-finish_position,10.0,0.97,2021,8,Styrian Grand Prix,67,1102,66
aitken,-0.16600666503430478,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
albon,-0.33784474775918855,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
alonso,-0.13190274570213328,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
bottas,1.3939871915083109,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
brendon_hartley,-0.44763031967730776,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
ericsson,-0.3697259373593136,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
gasly,0.6983617221424735,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
giovinazzi,-1.0804981692059126,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
grosjean,-0.03233423109673009,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
hamilton,2.4863335006406992,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
hulkenberg,-0.20475902284431297,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
kevin_magnussen,0.0879347848989382,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
kubica,-1.3114149473355292,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
kvyat,-0.3921334238273873,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
latifi,-1.3337276900971768,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
leclerc,0.9757724682595348,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
max_verstappen,2.755417895881271,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
mazepin,-1.6886611854565243,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
mick_schumacher,-1.3679144376027148,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
norris,1.1475767954563214,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
ocon,0.14422443148280362,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
perez,1.0965145061423813,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
pietro_fittipaldi,-0.6136464089604852,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
raikkonen,0.16659540788083163,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
ricciardo,0.8183613394422088,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
russell,-0.9107994648555301,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
sainz,0.6914709204590548,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
sirotkin,-0.3111803838382523,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
stroll,-0.16863961036516759,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
tsunoda,-0.8097041486947419,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
vandoorne,-0.9224965460745397,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
vettel,0.1384691215924365,-finish_position,10.0,0.97,2021,9,Austrian Grand Prix,68,1120,67
aitken,-0.16442190406403503,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
albon,-0.33217056811625856,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
alonso,-0.12377412913588924,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
bottas,1.4507319313525309,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
brendon_hartley,-0.4357963092773367,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
ericsson,-0.36306849840730465,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
gasly,0.708827531667015,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
giovinazzi,-1.0705003149831003,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
grosjean,0.03421553912179525,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
hamilton,2.450117402585488,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
hulkenberg,-0.19546552780965068,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
kevin_magnussen,0.15446544825058608,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
kubica,-1.3046613385126873,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
kvyat,-0.3698914826047385,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
latifi,-1.3880777632388375,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
leclerc,0.9194470479449252,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
max_verstappen,2.813702604104881,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
mazepin,-1.841098522464845,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
mick_schumacher,-1.477366950771228,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
norris,1.2528134559553301,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
ocon,0.1463834632620239,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
perez,1.059693222499293,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
pietro_fittipaldi,-0.5832911940639393,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
raikkonen,0.10407550825450415,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
ricciardo,0.8375744929778177,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
russell,-0.8140430648932642,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
sainz,0.7223948772289386,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
sirotkin,-0.3153771087938815,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
stroll,-0.25201397175606377,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
tsunoda,-0.87004310773656,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
vandoorne,-0.9094753272799814,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
vettel,0.15609455870448297,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
aitken,-0.16401502085861017,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
albon,-0.22823486044658872,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
alonso,-0.03600775162327675,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
bottas,1.4491481005829787,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
brendon_hartley,-0.42812915289281117,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
ericsson,-0.3585777238556038,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
gasly,0.6692851658878883,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
giovinazzi,-1.0562585950704408,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
grosjean,0.062417295848082456,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
hamilton,2.4638140662574064,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
hulkenberg,-0.19210134578792917,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
kevin_magnussen,0.18184084579026302,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
kubica,-1.3045542527720424,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
kvyat,-0.3584083109445833,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
latifi,-1.3742434491041269,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
leclerc,0.9886473767976557,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
max_verstappen,2.9342115312727097,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
mazepin,-1.8835056940151322,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
mick_schumacher,-1.5935859684490798,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
norris,1.2848232923335194,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
