finish_position,season,round,grid_position_zero_flag,compound_ordinal,circuito_albert_park,circuito_americas,circuito_bahrain,circuito_bahrain_outer,circuito_baku,circuito_catalunya,circuito_hockenheim,circuito_hungaroring,circuito_imola,circuito_interlagos,circuito_istanbul,circuito_jeddah,circuito_las_vegas,circuito_losail,circuito_marina_bay,circuito_miami,circuito_monaco,circuito_monza,circuito_mugello,circuito_nurburgring,circuito_portimao,circuito_red_bull_ring,circuito_ricard,circuito_rodriguez,circuito_shanghai,circuito_silverstone,circuito_sochi,circuito_spa,circuito_suzuka,circuito_villeneuve,circuito_yas_marina,circuito_zandvoort,constructor_alfa,constructor_alphatauri,constructor_alpine,constructor_aston_martin,constructor_ferrari,constructor_force_india,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_racing_point,constructor_rb,constructor_red_bull,constructor_renault,constructor_sauber,constructor_toro_rosso,constructor_williams,wet_compound_flag,corrida_chuva_flag,outlier_flag,status_falha_mecanica_flag,outlier_legitimo_flag,outlier_revisao_flag,outlier_espurio_flag,fastf1_laps_count_zscore,fastf1_avg_lap_time_zscore,fastf1_best_lap_time_zscore,fastf1_avg_sector1_zscore,fastf1_avg_sector2_zscore,fastf1_avg_sector3_zscore,fastf1_max_tyre_life_zscore,fastf1_stints_count_zscore,fastf1_pit_in_count_zscore,fastf1_pit_out_count_zscore,grid_position_minmax,laps_minmax,grid_penalty,altitude_m,corners,track_complexity,weather_impact_factor,safety_car_flag,tire_compound_start,season_factor,avg_pit_stops_circuit,avg_pit_stops_circuit_cold_start_flag,outlier_reclassificado_pos_contexto_flag,outlier_reclassificado_nao_feature_flag,incident_rate_hist,incident_rate_hist_norm,race_order,driver_coef_rapm,constructor_coef_rapm,recent_form_5,recent_form_3,recent_form_cold_start_flag,driver_experience,driver_wins_total,constructor_wins_total,driver_dnf_rate,constructor_dnf_rate,driver_constructor_synergy
4,2024,13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3838391061088773,-0.5833819039689254,-0.4050777802771779,0.2403327269576935,-0.7936963434373038,-0.7046361381978442,-0.3388972995293086,0.1866843304979157,1.654277643751206,1.5849899966989258,0.25,0.8023255813953488,0,264,14,0.2266355098044351,0.1829361100995245,0,2,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,1.4146407534279064,3.531656520300182,8.933333333333334,11.5,0,113,6.0,16.0,0.0802919708029197,0.0510948905109489,-4.948979591836735
5,2024,13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3838391061088773,-0.581943698100365,-0.4810876841946122,0.2449112434713826,-0.7738963748969994,-0.726463238871889,-0.5349946823839565,0.1866843304979157,1.654277643751206,1.5849899966989258,0.1,0.8023255813953488,0,264,14,0.2266355098044351,0.1829361100995245,0,2,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,3.558024264707897,3.874077416466777,2.7333333333333334,2.833333333333333,0,120,58.0,65.0,0.0510948905109489,0.0766423357664233,-2.333333333333333
6,2024,13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3838391061088773,-0.5804527378373465,-0.4492876223516039,0.2527857666149072,-0.7843606069752945,-0.7208490520413757,-0.7310920652386046,0.1866843304979157,1.654277643751206,1.5849899966989258,0.15,0.8023255813953488,0,264,14,0.2266355098044351,0.1829361100995245,0,2,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,1.2278830212176888,3.531656520300182,4.4,4.5,0,117,3.0,16.0,0.0588235294117647,0.0510948905109489,-5.164179104477612
7,2024,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3838391061088773,-0.5659937096253984,-0.469871152062369,0.2302039628920371,-0.7454343475807697,-0.7167553741441268,-0.5349946823839565,0.1866843304979157,1.654277643751206,1.5849899966989258,0.75,0.8023255813953488,0,264,14,0.2266355098044351,0.1829361100995245,0,1,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,1.140578223854463,3.874077416466777,10.466666666666669,12.166666666666666,0,119,6.0,65.0,0.037037037037037,0.0766423357664233,-4.794117647058823
8,2024,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3838391061088773,-0.5637659174922578,-0.5170641143847318,0.2490301574669663,-0.7650257154162465,-0.7058603428261642,-0.0447512252473365,0.1866843304979157,1.654277643751206,1.5849899966989258,0.8,0.8023255813953488,0,264,14,0.2266355098044351,0.1829361100995245,0,1,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,-0.101438572561156,4.613299553188795,3.1333333333333333,2.333333333333333,0,97,2.0,51.0,0.0517241379310344,0.0255474452554744,-5.26
9,2024,13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3838391061088773,-0.5335912686889158,-0.3244738711779208,0.2484633143613047,-0.7130773005465092,-0.6947723238359017,0.7396383061712554,-0.8443687333461517,-0.0358242679379436,-0.0640268011856944,0.45,0.8023255813953488,0,264,14,0.2266355098044351,0.1829361100995245,0,2,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,-0.9048658546900448,-0.9142948240299033,13.266666666666667,12.833333333333334,0,64,0.0,0.0,0.0512820512820512,0.0,-11.636363636363637
10,2024,13,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3838391061088773,-0.532971188347509,-0.395770445103615,0.2555827762250858,-0.7211392048355888,-0.6887955541059184,-0.1427999166746605,0.1866843304979157,1.654277643751206,1.5849899966989258,0.35,0.8023255813953488,0,264,14,0.2266355098044351,0.1829361100995245,0,3,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,-0.3931070979478726,0.1183197808822154,10.466666666666669,10.166666666666666,0,113,0.0,0.0,0.0735294117647058,0.0256410256410256,-10.5
11,2024,13,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3838391061088773,-0.5290933079418415,-0.3525152015085283,0.2729469970757599,-0.719814077407373,-0.6961992629886569,0.0532974661799874,0.1866843304979157,1.654277643751206,1.5849899966989258,0.3,0.8023255813953488,0,264,14,0.2266355098044351,0.1829361100995245,0,3,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,1.810847561087685,0.1183197808822154,11.4,12.0,0,81,0.0,0.0,0.0303030303030303,0.0256410256410256,-7.1875
12,2024,13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.292503314174124,-0.5109579163482403,-0.3777523988060753,0.2721334877446945,-0.7023970832290487,-0.6762163232422909,0.7396383061712554,0.1866843304979157,1.654277643751206,1.5849899966989258,0.4,0.7906976744186046,0,264,14,0.2266355098044351,0.1829361100995245,0,2,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,-0.488745859738807,-0.9142948240299033,11.6,12.0,0,101,3.0,0.0,0.040983606557377,0.0,-12.6
13,2024,13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.292503314174124,-0.497569405025096,-0.3287695643349502,0.2841211959448531,-0.6935886719035036,-0.6684838205474889,0.6415896147439314,0.1866843304979157,1.654277643751206,1.5849899966989258,0.5,0.7906976744186046,0,264,14,0.2266355098044351,0.1829361100995245,0,2,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,0.1982898370591346,-2.930556516097366,8.0,6.833333333333333,0,66,0.0,0.0,0.0617283950617283,0.0620437956204379,-12.67741935483871
14,2024,13,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.292503314174124,-0.4944240699599933,-0.3007878964093008,0.30901378972321,-0.6969122079609551,-0.6775433077200947,0.6415896147439314,0.1866843304979157,1.654277643751206,1.5849899966989258,0.6,0.7906976744186046,0,264,14,0.2266355098044351,0.1829361100995245,0,3,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,0.5842438516283586,-3.2488387371822665,13.0,12.5,0,78,0.0,0.0,0.043010752688172,0.0622710622710622,-12.116279069767442
15,2024,13,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.292503314174124,-0.4869375583531521,-0.3232806230787463,0.2951139998705244,-0.6968844540064056,-0.6491545414326533,0.1513461576073114,0.1866843304979157,1.654277643751206,1.5849899966989258,0.7,0.7906976744186046,0,264,14,0.2266355098044351,0.1829361100995245,0,3,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,-0.3545728804916752,-2.930556516097366,11.933333333333334,11.5,0,91,0.0,0.0,0.0608695652173913,0.0620437956204379,-12.912087912087912
16,2024,13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.292503314174124,-0.4868436808491178,-0.3686837132523468,0.2967551477697319,-0.6889468230048903,-0.6604546745267978,-0.4369459909566326,0.1866843304979157,1.654277643751206,1.5849899966989258,0.55,0.7906976744186046,0,264,14,0.2266355098044351,0.1829361100995245,0,2,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,-0.0282906941147379,-3.0110378750294955,15.066666666666666,15.5,0,118,7.0,0.0,0.0437956204379562,0.0757575757575757,-15.545454545454543
17,2024,13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.292503314174124,-0.4805424824007024,-0.5017905387152944,0.3309105668357621,-0.7033181675957011,-0.6634033091861208,-0.3388972995293086,1.2177373943419831,3.344379555440356,3.2340067945835465,0.65,0.7906976744186046,0,264,14,0.2266355098044351,0.1829361100995245,0,2,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,-1.5931175633116053,-3.2488387371822665,15.866666666666667,15.166666666666666,0,24,0.0,0.0,0.0303030303030303,0.0622710622710622,-15.541666666666666
18,2024,13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.292503314174124,-0.473227055964767,-0.4392046759135771,0.3184276272668304,-0.6891341621981076,-0.6499772322564477,0.0532974661799874,1.2177373943419831,3.344379555440356,3.2340067945835465,0.9,0.7906976744186046,0,264,14,0.2266355098044351,0.1829361100995245,0,2,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,0.6490889781885845,-0.6204469540212956,12.8,13.666666666666666,0,93,1.0,1.0,0.0344827586206896,0.0705128205128205,-9.492307692307692
19,2024,13,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.292503314174124,-0.470885382522993,-0.3272183418060232,0.3214989500606084,-0.6829866612651162,-0.6557321127786673,-0.0447512252473365,0.1866843304979157,1.654277643751206,1.5849899966989258,0.85,0.7906976744186046,0,264,14,0.2266355098044351,0.1829361100995245,0,2,2024,2.056719853933476,0,0,0,0.5,0.4999999994999999,138,-1.1635173717616536,-3.0110378750294955,16.2,16.833333333333332,0,47,0.0,0.0,0.0535714285714285,0.0757575757575757,-15.090909090909092
1,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,0.9134733284923264,1.054920931468138,0.4520956814660708,1.3451757503881685,0.0428824711785442,-1.5154815966571966,0.1866843304979157,1.654277643751206,1.5849899966989258,0.1,0.5,-1,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,1.1662227431646346,4.611679258351938,2.7333333333333334,2.5,0,130,42.0,51.0,0.0145985401459854,0.0253623188405797,-3.3692307692307693
2,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,0.9143635097609412,1.0064153962366826,0.4075470659612236,1.393965310173308,0.0276459260958299,-1.4174329052298726,0.1866843304979157,1.654277643751206,1.5849899966989258,0.2,0.5,-1,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,1.0247464640083754,1.0434003588950689,3.066666666666667,2.1666666666666665,0,32,1.0,3.0,0.0,0.0688405797101449,-7.90625
3,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,0.9245118513951096,1.0763993972532844,0.4542028292234935,1.365052273210982,0.0436701940466522,-1.4174329052298726,0.1866843304979157,1.654277643751206,1.5849899966989258,0.0,0.5,-1,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,1.4433770426703842,3.537381282867869,8.0,8.5,0,114,6.0,16.0,0.0797101449275362,0.0507246376811594,-4.9393939393939394
4,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,0.9254433084567064,1.0235981688647997,0.3986513905119697,1.419404647991697,0.0277916858391412,-1.5154815966571966,0.1866843304979157,1.654277643751206,1.5849899966989258,0.5,0.5,10,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,3.543124065399873,3.862642685754792,3.4,4.0,0,121,58.0,65.0,0.0507246376811594,0.0760869565217391,-2.355371900826446
5,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,0.926301844950704,0.989888910063112,0.3971658513429871,1.4261480310596808,0.0249106049553961,-1.8096276709391683,0.1866843304979157,1.654277643751206,1.5849899966989258,0.15,0.5,-1,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,1.8325853678864703,1.0434003588950689,5.866666666666666,5.333333333333333,0,106,1.0,3.0,0.0341880341880341,0.0688405797101449,-7.235849056603773
6,2024,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,0.9399847703237788,1.0376784964350625,0.4380585654887058,1.407000522622594,0.0425289262692374,-1.3193842138025489,0.1866843304979157,1.654277643751206,1.5849899966989258,0.3,0.5,-1,401,19,0.537059252439303,0.2596175773413033,0,1,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,1.2115679959649028,3.537381282867869,4.933333333333334,5.166666666666667,0,118,3.0,16.0,0.0583941605839416,0.0507246376811594,-5.176470588235294
7,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,0.972179888848662,0.9384599169886778,0.5041176476839109,1.3946317598916051,0.0725957499160752,-1.2213355223752245,1.2177373943419831,3.344379555440356,3.2340067945835465,0.05,0.5,-1,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,1.126850687790124,3.862642685754792,9.866666666666667,10.333333333333334,0,120,6.0,65.0,0.0367647058823529,0.0760869565217391,-4.826086956521739
8,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,0.98149170774509,1.1383289736004558,0.4061423007896085,1.4972296538710927,0.058714460319041,-0.2408486081019845,-0.8443687333461517,-0.0358242679379436,-0.0640268011856944,0.35,0.5,-1,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,1.788982790367842,0.0915647694569876,11.4,11.166666666666666,0,82,0.0,0.0,0.03,0.0253164556962025,-7.303030303030303
9,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,0.985053808679318,1.0730583025755942,0.3970359105646127,1.5331961770356286,0.0325893522838723,-1.5154815966571966,0.1866843304979157,1.654277643751206,1.5849899966989258,0.4,0.5,-1,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,0.5409605338853083,-0.6490943796514224,14.666666666666666,16.333333333333332,0,94,1.0,1.0,0.0341880341880341,0.0696202531645569,-9.62121212121212
10,2024,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,0.9883200997638518,1.1015769321458722,0.429057532651581,1.488829667217629,0.0594866768314767,-0.9271894480932524,0.1866843304979157,1.654277643751206,1.5849899966989258,0.6,0.5,0,401,19,0.537059252439303,0.2596175773413033,0,3,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,-0.5312441707418187,-0.8433783813229544,11.8,11.833333333333334,0,102,3.0,0.0,0.040650406504065,0.0,-12.545454545454543
11,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,0.9994439259721288,1.141550743468228,0.3965793618838382,1.5403965541961582,0.0527786273680301,-0.1427999166746605,-0.8443687333461517,-0.0358242679379436,-0.0640268011856944,0.7,0.5,0,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,-0.3602986732303137,0.0915647694569876,10.133333333333333,9.5,0,114,0.0,0.0,0.072992700729927,0.0253164556962025,-10.492537313432836
12,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0091085158052844,1.0003244762223806,1.1350475413277248,0.4253665121631624,1.5297333587034208,0.0475002638974867,-1.2213355223752245,0.1866843304979157,1.654277643751206,1.5849899966989258,0.45,0.5,-1,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,0.5740197614119167,-3.2550867541855943,13.066666666666666,12.5,0,79,0.0,0.0,0.0425531914893617,0.0618181818181818,-12.159090909090908
13,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,1.0013068400953204,1.100562671261574,0.4460306078376225,1.505474588957442,0.0558426832486988,-1.4174329052298726,0.1866843304979157,1.654277643751206,1.5849899966989258,0.55,0.5,0,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,0.4909268445730783,-0.6490943796514224,9.933333333333334,9.5,0,114,1.0,1.0,0.0434782608695652,0.0696202531645569,-10.689655172413794
14,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,1.004424538325123,1.1262175053938317,0.395943705643683,1.545385406373118,0.0587361692169823,-0.6330433738112806,-0.8443687333461517,-0.0358242679379436,-0.0640268011856944,0.8,0.5,0,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,-0.3768303854485628,-2.929017215685195,12.866666666666667,12.833333333333334,0,92,0.0,0.0,0.0603448275862069,0.0615942028985507,-12.934782608695652
15,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0091085158052844,1.009937608407566,1.0767573716830368,0.4389681509373268,1.5194890744621838,0.0666196004403195,-0.9271894480932524,0.1866843304979157,1.654277643751206,1.5849899966989258,0.65,0.5,0,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,-0.046894565452929,-3.1735959233027056,15.533333333333331,15.666666666666666,0,119,7.0,0.0,0.0434782608695652,0.0735294117647058,-15.583333333333334
16,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,1.0183289771205264,1.1334366563938387,0.4081932579401677,1.5605342165004283,0.0615056043398928,-0.3388972995293086,-0.8443687333461517,-0.0358242679379436,-0.0640268011856944,0.95,0.5,2,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,-0.8472347774010922,-0.8433783813229544,11.933333333333334,10.166666666666666,0,65,0.0,0.0,0.050632911392405,0.0,-11.416666666666666
17,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0091085158052844,1.0311519901398405,1.1048583644186023,0.4485135302784527,1.54869045293528,0.0673763105970838,-1.3193842138025489,0.1866843304979157,1.654277643751206,1.5849899966989258,0.85,0.5,-1,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,-1.6487735091789593,-3.2550867541855943,16.066666666666666,15.333333333333334,0,25,0.0,0.0,0.0294117647058823,0.0618181818181818,-15.6
18,2024,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0091085158052844,1.0349713768503117,1.1922041252781972,0.4369733843936331,1.5603111598600197,0.0758086668111893,-0.9271894480932524,0.1866843304979157,1.654277643751206,1.5849899966989258,0.75,0.5,0,401,19,0.537059252439303,0.2596175773413033,0,2,2024,1.6222358387799565,0,0,0,0.6666666666666666,0.6666666659999999,139,0.1969678527109176,-2.929017215685195,9.333333333333334,9.5,0,67,0.0,0.0,0.0609756097560975,0.0615942028985507,-12.6875
1,2024,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5665106899783847,-1.1086949574468028,-0.9041537977570347,-0.4870750614766813,-1.0934589759599458,-0.8898549737031144,1.0337843804532274,-0.8443687333461517,-0.0358242679379436,-0.0640268011856944,0.0,0.8255813953488371,0,3,14,0.2121401118184677,0.3129114227900555,0,2,2024,3.593681917211329,0,0,0,0.6666666666666666,0.6666666659999999,140,1.8423782884509723,1.073943969931692,5.6,3.6666666666666665,0,107,1.0,3.0,0.0338983050847457,0.0683453237410072,-7.214953271028038
2,2024,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5665106899783847,-1.089443927600642,-0.8483694491206133,-0.4602629417796599,-1.0964595109161288,-0.8658008256142805,1.1318330718805514,-0.8443687333461517,-0.0358242679379436,-0.0640268011856944,0.05,0.8255813953488371,0,3,14,0.2121401118184677,0.3129114227900555,0,2,2024,3.593681917211329,0,0,0,0.6666666666666666,0.6666666659999999,140,3.54096684534095,3.847409021218176,3.8,4.0,0,122,58.0,65.0,0.0503597122302158,0.0755395683453237,-2.3688524590163933
