season,round,race_name,driver_id,constructor_id,grid_position,finish_position,status,points,laps,RaceID,grid_position_zero_flag,fastf1_laps_count,fastf1_avg_lap_time,fastf1_best_lap_time,fastf1_avg_sector1,fastf1_avg_sector2,fastf1_avg_sector3,fastf1_first_compound,fastf1_main_compound,fastf1_max_tyre_life,fastf1_stints_count,fastf1_pit_in_count,fastf1_pit_out_count
2025,10,Canadian Grand Prix,piastri,mclaren,3,4,Finished,12.0,70,piastri_2025_10,0,70.0,78.7828142857143,74.255,21.763724637681158,24.63142857142857,32.30157142857143,MEDIUM,HARD,29.0,6.0,5.0,5.0
2025,10,Canadian Grand Prix,leclerc,ferrari,8,5,Finished,10.0,70,leclerc_2025_10,0,70.0,78.80185714285714,74.261,21.810565217391307,24.591385714285714,32.295314285714284,HARD,HARD,28.0,6.0,5.0,5.0
2025,10,Canadian Grand Prix,hamilton,ferrari,5,6,Finished,8.0,70,hamilton_2025_10,0,70.0,78.90572857142857,74.805,21.979681159420288,24.424785714285715,32.413199999999996,MEDIUM,HARD,30.0,6.0,5.0,5.0
2025,10,Canadian Grand Prix,alonso,aston_martin,6,7,Finished,6.0,70,alonso_2025_10,0,70.0,78.90942857142856,75.024,21.956507246376813,24.535471428571427,32.32492857142857,MEDIUM,HARD,36.0,7.0,6.0,6.0
2025,10,Canadian Grand Prix,hulkenberg,sauber,11,8,Finished,4.0,70,hulkenberg_2025_10,0,70.0,78.97217142857143,75.372,22.019159420289853,24.70917142857143,32.12708571428572,MEDIUM,HARD,51.0,6.0,5.0,5.0
2025,10,Canadian Grand Prix,ocon,haas,14,9,Lapped,2.0,69,ocon_2025_10,0,69.0,79.9153768115942,74.593,22.211867647058824,25.05768115942029,32.5201884057971,HARD,HARD,57.0,5.0,4.0,4.0
2025,10,Canadian Grand Prix,sainz,williams,16,10,Lapped,1.0,69,sainz_2025_10,0,69.0,79.92136231884058,74.389,22.17669117647059,25.090101449275362,32.52331884057971,HARD,HARD,57.0,5.0,4.0,4.0
2025,10,Canadian Grand Prix,bearman,haas,13,11,Lapped,0.0,69,bearman_2025_10,0,69.0,79.94789855072463,75.397,22.36414705882353,24.928014492753622,32.535318840579706,MEDIUM,HARD,48.0,5.0,4.0,4.0
2025,10,Canadian Grand Prix,tsunoda,red_bull,18,12,Lapped,0.0,69,tsunoda_2025_10,0,69.0,79.97310144927536,75.358,22.316926470588236,24.886434782608696,32.631550724637684,HARD,HARD,56.0,5.0,4.0,4.0
2025,10,Canadian Grand Prix,colapinto,alpine,10,13,Lapped,0.0,69,colapinto_2025_10,0,69.0,79.99573913043479,76.076,22.355117647058822,24.83868115942029,32.69569565217392,MEDIUM,HARD,55.0,5.0,4.0,4.0
2025,10,Canadian Grand Prix,bortoleto,sauber,15,14,Lapped,0.0,69,bortoleto_2025_10,0,69.0,80.00821739130434,75.414,22.51516176470588,24.979724637681162,32.384159420289855,HARD,HARD,49.0,5.0,4.0,4.0
2025,10,Canadian Grand Prix,gasly,alpine,20,15,Lapped,0.0,69,gasly_2025_10,0,69.0,80.00924637681159,74.993,22.415367647058822,24.919521739130438,32.46165217391304,HARD,HARD,53.0,5.0,4.0,5.0
2025,10,Canadian Grand Prix,hadjar,rb,12,16,Lapped,0.0,69,hadjar_2025_10,0,69.0,80.02065217391305,76.292,22.601,24.893884057971015,32.41197101449275,MEDIUM,HARD,54.0,5.0,4.0,4.0
2025,10,Canadian Grand Prix,stroll,aston_martin,17,17,Lapped,0.0,69,stroll_2025_10,0,69.0,80.0253768115942,74.902,22.438897058823528,24.708826086956524,32.73527536231884,HARD,HARD,28.0,6.0,5.0,5.0
2025,10,Canadian Grand Prix,norris,mclaren,7,18,Retired,0.0,66,norris_2025_10,0,67.0,76.32530303030303,74.229,21.23766153846154,24.057242424242425,30.915924242424243,HARD,HARD,29.0,3.0,2.0,2.0
2025,10,Canadian Grand Prix,lawson,rb,19,19,Retired,0.0,53,lawson_2025_10,0,54.0,78.42022641509433,76.32,21.8911320754717,24.752666666666666,31.494150943396228,HARD,HARD,39.0,2.0,2.0,2.0
2025,10,Canadian Grand Prix,albon,williams,9,20,Retired,0.0,46,albon_2025_10,0,47.0,78.32782608695652,76.197,21.961688888888887,24.665695652173916,31.527500000000003,MEDIUM,HARD,27.0,2.0,1.0,1.0
2025,11,Austrian Grand Prix,norris,mclaren,1,1,Finished,25.0,70,norris_2025_11,0,70.0,71.82418571428572,68.272,18.295898550724637,31.6553,21.8397,MEDIUM,MEDIUM,32.0,3.0,2.0,2.0
2025,11,Austrian Grand Prix,piastri,mclaren,3,2,Finished,18.0,70,piastri_2025_11,0,70.0,71.86268571428572,67.924,18.22355072463768,31.774771428571427,21.829071428571428,MEDIUM,MEDIUM,29.0,3.0,2.0,2.0
2025,11,Austrian Grand Prix,leclerc,ferrari,2,3,Finished,15.0,70,leclerc_2025_11,0,70.0,72.10732857142857,68.765,18.284884057971013,31.762785714285712,22.018857142857144,MEDIUM,MEDIUM,25.0,3.0,2.0,2.0
2025,11,Austrian Grand Prix,hamilton,ferrari,4,4,Finished,12.0,70,hamilton_2025_11,0,70.0,72.23875714285714,68.628,18.231246376811594,31.841257142857142,22.12148571428571,MEDIUM,MEDIUM,26.0,3.0,2.0,2.0
2025,11,Austrian Grand Prix,russell,mercedes,5,5,Finished,10.0,70,russell_2025_11,0,70.0,72.71555714285714,69.372,18.317797101449273,32.15108571428571,22.203485714285712,MEDIUM,MEDIUM,27.0,3.0,2.0,2.0
2025,11,Austrian Grand Prix,lawson,rb,6,6,Finished,8.0,70,lawson_2025_11,0,70.0,72.7921,69.977,18.206159420289854,32.18971428571429,22.343342857142858,MEDIUM,HARD,38.0,2.0,1.0,1.0
2025,11,Austrian Grand Prix,alonso,aston_martin,11,7,Lapped,6.0,69,alonso_2025_11,0,69.0,72.88594202898551,69.935,18.045676470588234,32.34710144927536,22.425043478260868,MEDIUM,HARD,37.0,2.0,1.0,1.0
2025,11,Austrian Grand Prix,bortoleto,sauber,8,8,Lapped,4.0,69,bortoleto_2025_11,0,69.0,72.89340579710145,69.247,18.442308823529412,32.1118115942029,22.28817391304348,MEDIUM,MEDIUM,28.0,3.0,2.0,2.0
2025,11,Austrian Grand Prix,hulkenberg,sauber,20,9,Lapped,2.0,69,hulkenberg_2025_11,0,69.0,72.977,69.459,18.388132352941177,32.06494202898551,22.44936231884058,SOFT,MEDIUM,30.0,3.0,2.0,2.0
2025,11,Austrian Grand Prix,ocon,haas,17,10,Lapped,1.0,69,ocon_2025_11,0,69.0,73.00984057971014,69.55,18.379764705882355,32.06726086956522,22.48069565217391,MEDIUM,HARD,31.0,3.0,2.0,2.0
2025,11,Austrian Grand Prix,bearman,haas,15,11,Lapped,0.0,69,bearman_2025_11,0,69.0,73.2253188405797,69.96,18.40955882352941,32.23721739130435,22.511695652173913,SOFT,MEDIUM,30.0,3.0,2.0,2.0
2025,11,Austrian Grand Prix,hadjar,rb,13,12,Lapped,0.0,69,hadjar_2025_11,0,69.0,73.27028985507246,70.204,18.31666176470588,32.355376811594205,22.529202898550725,SOFT,HARD,41.0,3.0,2.0,2.0
2025,11,Austrian Grand Prix,gasly,alpine,10,13,Lapped,0.0,69,gasly_2025_11,0,69.0,73.34417391304348,70.151,18.39410294117647,32.27466666666667,22.61885507246377,SOFT,MEDIUM,31.0,3.0,2.0,2.0
2025,11,Austrian Grand Prix,stroll,aston_martin,16,14,Lapped,0.0,69,stroll_2025_11,0,69.0,73.3645652173913,69.214,18.40461764705882,32.300999999999995,22.58713043478261,MEDIUM,HARD,28.0,3.0,2.0,2.0
2025,11,Austrian Grand Prix,colapinto,alpine,14,15,Lapped,0.0,69,colapinto_2025_11,0,69.0,73.41137681159421,69.621,18.504617647058826,32.39679710144927,22.442289855072463,SOFT,HARD,30.0,3.0,2.0,2.0
2025,11,Austrian Grand Prix,tsunoda,red_bull,18,16,Lapped,0.0,68,tsunoda_2025_11,0,68.0,73.9804705882353,69.802,18.938567164179105,32.253750000000004,22.725411764705882,MEDIUM,MEDIUM,30.0,4.0,3.0,3.0
2025,11,Austrian Grand Prix,albon,williams,12,17,Retired,0.0,15,albon_2025_11,0,15.0,80.01520000000001,70.641,19.803785714285713,34.17706666666666,25.8324,MEDIUM,MEDIUM,13.0,2.0,2.0,1.0
2025,11,Austrian Grand Prix,max_verstappen,red_bull,7,18,Retired,0.0,0,max_verstappen_2025_11,0,1.0,,,,,,MEDIUM,MEDIUM,1.0,1.0,0.0,0.0
2025,11,Austrian Grand Prix,antonelli,mercedes,9,19,Retired,0.0,0,antonelli_2025_11,0,1.0,,,,,,MEDIUM,MEDIUM,1.0,1.0,0.0,0.0
2025,11,Austrian Grand Prix,sainz,williams,19,20,Did not start,0.0,0,sainz_2025_11,0,1.0,,,,,,MEDIUM,MEDIUM,1.0,1.0,0.0,0.0
2025,12,British Grand Prix,norris,mclaren,3,1,Finished,25.0,52,norris_2025_12,0,52.0,105.54921739130435,89.734,36.010999999999996,45.64625,30.561923076923076,INTERMEDIATE,INTERMEDIATE,33.0,3.0,2.0,2.0
2025,12,British Grand Prix,piastri,mclaren,2,2,Finished,18.0,52,piastri_2025_12,0,52.0,105.34128260869565,89.337,36.119176470588236,45.70834615384615,30.52926923076923,INTERMEDIATE,INTERMEDIATE,32.0,3.0,2.0,2.0
2025,12,British Grand Prix,hulkenberg,sauber,19,3,Finished,15.0,52,hulkenberg_2025_12,0,52.0,106.56926086956521,90.933,36.37494117647059,45.81459615384615,30.623961538461536,INTERMEDIATE,INTERMEDIATE,33.0,3.0,2.0,2.0
2025,12,British Grand Prix,hamilton,ferrari,5,4,Finished,12.0,52,hamilton_2025_12,0,52.0,107.64827659574468,90.016,36.306901960784316,45.72213461538461,30.95551923076923,INTERMEDIATE,INTERMEDIATE,30.0,3.0,2.0,2.0
2025,12,British Grand Prix,max_verstappen,red_bull,1,5,Finished,10.0,52,max_verstappen_2025_12,0,52.0,106.5866304347826,90.179,36.04023529411764,46.369480769230776,30.924211538461538,INTERMEDIATE,INTERMEDIATE,30.0,3.0,2.0,2.0
2025,12,British Grand Prix,gasly,alpine,8,6,Finished,8.0,52,gasly_2025_12,0,52.0,108.05423404255319,90.751,36.429529411764705,46.067653846153846,30.86448076923077,INTERMEDIATE,INTERMEDIATE,30.0,3.0,2.0,2.0
2025,12,British Grand Prix,stroll,aston_martin,17,7,Finished,6.0,52,stroll_2025_12,0,52.0,107.02754347826087,92.088,36.690411764705885,45.89821153846154,30.72955769230769,INTERMEDIATE,INTERMEDIATE,31.0,4.0,3.0,3.0
2025,12,British Grand Prix,albon,williams,13,8,Finished,4.0,52,albon_2025_12,0,52.0,108.29774468085105,90.047,36.46411764705883,45.96534615384615,30.983961538461536,INTERMEDIATE,INTERMEDIATE,30.0,3.0,2.0,2.0
2025,12,British Grand Prix,alonso,aston_martin,7,9,Finished,2.0,52,alonso_2025_12,0,52.0,108.271,90.353,36.489372549019606,46.09128846153846,30.89326923076923,INTERMEDIATE,INTERMEDIATE,26.0,3.0,2.0,2.0
2025,12,British Grand Prix,russell,mercedes,4,10,Finished,1.0,52,russell_2025_12,0,52.0,108.34195744680851,90.869,36.05150980392157,45.72882692307692,31.605596153846154,HARD,INTERMEDIATE,28.0,3.0,2.0,3.0
2025,12,British Grand Prix,bearman,haas,18,11,Finished,0.0,52,bearman_2025_12,0,52.0,108.61365957446807,90.921,36.347,45.45607692307692,31.530673076923076,HARD,INTERMEDIATE,31.0,3.0,2.0,3.0
2025,12,British Grand Prix,sainz,williams,9,12,Finished,0.0,52,sainz_2025_12,0,52.0,108.56846808510637,90.645,36.406725490196074,46.097884615384615,31.16544230769231,INTERMEDIATE,INTERMEDIATE,30.0,3.0,2.0,2.0
2025,12,British Grand Prix,ocon,haas,14,13,Finished,0.0,52,ocon_2025_12,0,52.0,108.3108085106383,90.818,36.59360784313725,46.142634615384615,30.88276923076923,INTERMEDIATE,INTERMEDIATE,24.0,3.0,2.0,2.0
2025,12,British Grand Prix,leclerc,ferrari,6,14,Finished,0.0,52,leclerc_2025_12,0,52.0,108.80957446808512,90.819,36.5391568627451,45.45646153846154,31.636288461538463,MEDIUM,INTERMEDIATE,32.0,3.0,2.0,3.0
2025,12,British Grand Prix,tsunoda,red_bull,11,15,Lapped,0.0,51,tsunoda_2025_12,0,51.0,110.05676086956521,90.873,37.18804,46.62737254901961,31.187078431372548,INTERMEDIATE,INTERMEDIATE,30.0,3.0,2.0,2.0
2025,12,British Grand Prix,antonelli,mercedes,10,16,Retired,0.0,23,antonelli_2025_12,0,23.0,120.09111764705882,99.336,44.11368181818182,50.800826086956526,35.71626086956522,INTERMEDIATE,INTERMEDIATE,11.0,4.0,4.0,3.0
2025,12,British Grand Prix,hadjar,rb,12,17,Retired,0.0,17,hadjar_2025_12,0,18.0,122.0316,101.705,41.6016875,48.92541176470588,36.26641176470588,MEDIUM,MEDIUM,10.0,2.0,1.0,2.0
2025,12,British Grand Prix,bortoleto,sauber,16,18,Retired,0.0,3,bortoleto_2025_12,0,4.0,136.36766666666668,135.202,46.218500000000006,50.184666666666665,38.573,MEDIUM,MEDIUM,4.0,1.0,0.0,1.0
2025,12,British Grand Prix,lawson,rb,15,19,Retired,0.0,0,lawson_2025_12,0,1.0,,,,,,INTERMEDIATE,INTERMEDIATE,1.0,1.0,0.0,0.0
2025,12,British Grand Prix,colapinto,alpine,20,20,Did not start,0.0,0,colapinto_2025_12,0,1.0,,,,,,HARD,HARD,1.0,1.0,0.0,0.0
2025,13,Belgian Grand Prix,piastri,mclaren,2,1,Finished,25.0,44,piastri_2025_13,0,44.0,112.06253658536586,105.706,33.03739534883721,51.681568181818186,31.185613636363634,MEDIUM,MEDIUM,32.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,norris,mclaren,1,2,Finished,18.0,44,norris_2025_13,0,44.0,112.13146341463415,105.257,33.105372093023256,51.77552272727273,31.144863636363638,HARD,HARD,31.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,leclerc,ferrari,3,3,Finished,15.0,44,leclerc_2025_13,0,44.0,112.61043902439025,106.174,32.945720930232554,52.1276590909091,31.262204545454548,MEDIUM,MEDIUM,32.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,max_verstappen,red_bull,4,4,Finished,12.0,44,max_verstappen_2025_13,0,44.0,112.67973170731706,106.096,33.11732558139535,51.92909090909091,31.28890909090909,MEDIUM,MEDIUM,32.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,russell,mercedes,6,5,Finished,10.0,44,russell_2025_13,0,44.0,113.06241463414635,106.566,32.848837209302324,52.47745454545454,31.215522727272727,MEDIUM,MEDIUM,32.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,albon,williams,5,6,Finished,8.0,44,albon_2025_13,0,44.0,113.1410731707317,106.813,33.02797674418605,52.40868181818182,31.286545454545454,MEDIUM,MEDIUM,32.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,hamilton,ferrari,18,7,Finished,6.0,44,hamilton_2025_13,0,44.0,113.51165853658537,106.534,33.24509302325581,51.16927272727273,31.111227272727273,MEDIUM,MEDIUM,33.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,lawson,rb,9,8,Finished,4.0,44,lawson_2025_13,0,44.0,113.55585365853659,106.649,33.3736976744186,51.989431818181814,31.279181818181822,MEDIUM,MEDIUM,32.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,bortoleto,sauber,10,9,Finished,2.0,44,bortoleto_2025_13,0,44.0,113.66592682926829,106.966,33.35213953488372,51.91525000000001,31.33204545454545,MEDIUM,MEDIUM,32.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,gasly,alpine,13,10,Finished,1.0,44,gasly_2025_13,0,44.0,114.14143902439024,107.177,33.24546511627907,52.20711363636363,31.289250000000003,MEDIUM,MEDIUM,33.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,bearman,haas,12,11,Finished,0.0,44,bearman_2025_13,0,44.0,114.11046341463415,106.709,33.26146511627907,52.05638636363637,31.474750000000004,MEDIUM,MEDIUM,32.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,hulkenberg,sauber,14,12,Finished,0.0,44,hulkenberg_2025_13,0,44.0,114.19846341463413,105.068,33.628255813953494,51.54640909090909,31.451295454545455,MEDIUM,MEDIUM,33.0,2.0,2.0,3.0
2025,13,Belgian Grand Prix,tsunoda,red_bull,7,13,Finished,0.0,44,tsunoda_2025_13,0,44.0,114.08439024390243,107.241,33.12893023255814,52.79215909090909,31.454977272727273,MEDIUM,MEDIUM,31.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,stroll,aston_martin,16,14,Finished,0.0,44,stroll_2025_13,0,44.0,114.37717073170731,107.212,33.43355813953488,51.847590909090904,31.380590909090913,MEDIUM,MEDIUM,32.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,ocon,haas,11,15,Finished,0.0,44,ocon_2025_13,0,44.0,114.4239268292683,106.744,33.18586046511628,52.51315909090909,31.460636363636365,MEDIUM,MEDIUM,38.0,2.0,1.0,2.0
2025,13,Belgian Grand Prix,antonelli,mercedes,19,16,Finished,0.0,44,antonelli_2025_13,0,44.0,114.6829268292683,104.861,33.516790697674416,51.7268409090909,31.238568181818184,MEDIUM,MEDIUM,32.0,2.0,2.0,3.0
2025,13,Belgian Grand Prix,alonso,aston_martin,20,17,Finished,0.0,44,alonso_2025_13,0,44.0,114.74175609756098,105.849,33.615697674418605,51.48602272727273,31.325204545454543,MEDIUM,MEDIUM,33.0,2.0,2.0,3.0
2025,13,Belgian Grand Prix,sainz,williams,17,18,Finished,0.0,44,sainz_2025_13,0,44.0,114.71636585365854,106.073,33.87776744186046,51.41493181818182,31.54190909090909,MEDIUM,HARD,32.0,2.0,2.0,3.0
2025,13,Belgian Grand Prix,colapinto,alpine,15,19,Finished,0.0,44,colapinto_2025_13,0,44.0,114.73687804878048,106.104,33.53939534883721,52.20411363636363,31.332204545454545,MEDIUM,MEDIUM,32.0,2.0,2.0,3.0
2025,13,Belgian Grand Prix,hadjar,rb,8,20,Lapped,0.0,43,hadjar_2025_13,0,43.0,115.39075,107.667,34.04678571428571,52.66818604651163,31.829279069767445,MEDIUM,HARD,30.0,2.0,2.0,3.0
2025,14,Hungarian Grand Prix,norris,mclaren,3,1,Finished,25.0,70,norris_2025_14,0,70.0,81.73187142857142,79.918,29.67676811594203,29.0007,22.972714285714286,MEDIUM,HARD,40.0,2.0,1.0,1.0
2025,14,Hungarian Grand Prix,piastri,mclaren,2,2,Finished,18.0,70,piastri_2025_14,0,70.0,81.74184285714286,79.412,29.924072463768116,28.85674285714286,22.89635714285714,MEDIUM,HARD,28.0,3.0,2.0,2.0
2025,14,Hungarian Grand Prix,russell,mercedes,4,3,Finished,15.0,70,russell_2025_14,0,70.0,82.04495714285714,79.409,29.908159420289856,29.041685714285716,23.02465714285714,MEDIUM,HARD,27.0,3.0,2.0,2.0
2025,14,Hungarian Grand Prix,leclerc,ferrari,1,4,Finished,12.0,70,leclerc_2025_14,0,70.0,82.26844285714286,80.44,30.02226086956522,28.99557142857143,23.195085714285714,MEDIUM,HARD,30.0,3.0,2.0,2.0
2025,14,Hungarian Grand Prix,alonso,aston_martin,5,5,Finished,10.0,70,alonso_2025_14,0,70.0,82.5753,80.113,30.023797101449272,29.391699999999997,23.087300000000003,MEDIUM,MEDIUM,40.0,2.0,1.0,1.0
2025,14,Hungarian Grand Prix,bortoleto,sauber,7,6,Finished,8.0,70,bortoleto_2025_14,0,70.0,82.67714285714285,80.705,29.908942028985507,29.51177142857143,23.174828571428574,MEDIUM,MEDIUM,40.0,2.0,1.0,1.0
2025,14,Hungarian Grand Prix,stroll,aston_martin,6,7,Finished,6.0,70,stroll_2025_14,0,70.0,82.70578571428571,80.708,29.85505797101449,29.57215714285714,23.1931,MEDIUM,MEDIUM,37.0,2.0,1.0,1.0
2025,14,Hungarian Grand Prix,lawson,rb,9,8,Finished,4.0,70,lawson_2025_14,0,70.0,82.72402857142856,80.457,29.84868115942029,29.606971428571427,23.178942857142857,MEDIUM,MEDIUM,40.0,2.0,1.0,1.0
2025,14,Hungarian Grand Prix,max_verstappen,red_bull,8,9,Finished,2.0,70,max_verstappen_2025_14,0,70.0,82.76965714285714,79.576,29.98160869565217,29.44692857142857,23.250285714285713,MEDIUM,HARD,31.0,3.0,2.0,2.0
2025,14,Hungarian Grand Prix,antonelli,mercedes,15,10,Lapped,1.0,69,antonelli_2025_14,0,69.0,83.02724637681159,80.745,29.918661764705885,29.66089855072464,23.340289855072463,MEDIUM,HARD,48.0,2.0,1.0,1.0
2025,14,Hungarian Grand Prix,hadjar,rb,10,11,Lapped,0.0,69,hadjar_2025_14,0,69.0,83.03957971014492,80.802,29.930117647058825,29.686144927536233,23.322217391304346,MEDIUM,HARD,36.0,2.0,1.0,1.0
2025,14,Hungarian Grand Prix,hamilton,ferrari,12,12,Lapped,0.0,69,hamilton_2025_14,0,69.0,83.05930434782609,80.022,29.80814705882353,29.729753623188408,23.40723188405797,HARD,HARD,42.0,2.0,1.0,1.0
2025,14,Hungarian Grand Prix,hulkenberg,sauber,18,13,Lapped,0.0,69,hulkenberg_2025_14,0,69.0,83.36955072463768,80.013,30.218573529411763,29.739289855072464,23.296144927536233,SOFT,MEDIUM,36.0,3.0,2.0,2.0
2025,14,Hungarian Grand Prix,sainz,williams,13,14,Lapped,0.0,69,sainz_2025_14,0,69.0,83.3993768115942,79.79,30.17439705882353,29.79668115942029,23.32740579710145,SOFT,HARD,36.0,3.0,2.0,2.0
2025,14,Hungarian Grand Prix,albon,williams,19,15,Lapped,0.0,69,albon_2025_14,0,69.0,83.46872463768115,80.779,30.18127941176471,29.790159420289857,23.383507246376812,SOFT,HARD,31.0,3.0,2.0,2.0
2025,14,Hungarian Grand Prix,ocon,haas,17,16,Lapped,0.0,69,ocon_2025_14,0,69.0,83.57230434782608,81.916,30.038955882352944,29.91639130434783,23.503217391304347,MEDIUM,HARD,55.0,2.0,1.0,1.0
2025,14,Hungarian Grand Prix,tsunoda,red_bull,20,17,Lapped,0.0,69,tsunoda_2025_14,0,69.0,83.59672463768116,81.18,30.292970588235296,29.718115942028987,23.426391304347828,MEDIUM,HARD,32.0,3.0,2.0,3.0
2025,14,Hungarian Grand Prix,colapinto,alpine,14,18,Lapped,0.0,69,colapinto_2025_14,0,69.0,83.60291304347825,80.827,30.474,29.639391304347825,23.373376811594202,MEDIUM,HARD,34.0,3.0,2.0,2.0
2025,14,Hungarian Grand Prix,gasly,alpine,16,19,Lapped,0.0,69,gasly_2025_14,0,69.0,83.58804347826087,81.433,29.989220588235295,29.98565217391304,23.487550724637682,HARD,MEDIUM,37.0,2.0,1.0,1.0
2025,14,Hungarian Grand Prix,bearman,haas,11,20,Retired,0.0,48,bearman_2025_14,0,48.0,84.1614375,81.989,30.350127659574465,30.0721875,23.605895833333335,MEDIUM,MEDIUM,30.0,2.0,2.0,1.0
2025,15,Dutch Grand Prix,piastri,mclaren,1,1,Finished,25.0,72,piastri_2025_15,0,72.0,82.08123611111111,72.271,28.226295774647888,28.850708333333337,24.98473611111111,MEDIUM,HARD,30.0,3.0,2.0,2.0
2025,15,Dutch Grand Prix,max_verstappen,red_bull,3,2,Finished,18.0,72,max_verstappen_2025_15,0,72.0,82.0988888888889,72.921,28.042084507042254,29.148930555555555,24.876916666666666,SOFT,SOFT,30.0,3.0,2.0,2.0
2025,15,Dutch Grand Prix,hadjar,rb,4,3,Finished,15.0,72,hadjar_2025_15,0,72.0,82.12613888888889,73.327,28.046704225352112,29.249444444444446,24.78713888888889,MEDIUM,HARD,30.0,3.0,2.0,2.0
2025,15,Dutch Grand Prix,russell,mercedes,5,4,Finished,12.0,72,russell_2025_15,0,72.0,82.15976388888889,73.728,28.23169014084507,29.15769444444444,24.725180555555553,MEDIUM,HARD,30.0,3.0,2.0,2.0
2025,15,Dutch Grand Prix,albon,williams,15,5,Finished,10.0,72,albon_2025_15,0,72.0,82.16911111111112,73.687,28.093830985915492,29.387833333333333,24.624222222222222,MEDIUM,HARD,30.0,3.0,2.0,2.0
2025,15,Dutch Grand Prix,bearman,haas,20,6,Finished,8.0,72,bearman_2025_15,0,72.0,82.20684722222222,73.95,28.23607042253521,29.232749999999996,24.558791666666664,HARD,HARD,53.0,2.0,1.0,2.0
2025,15,Dutch Grand Prix,stroll,aston_martin,19,7,Finished,6.0,72,stroll_2025_15,0,72.0,82.21313888888888,73.822,28.611661971830983,28.94776388888889,24.572222222222223,MEDIUM,HARD,44.0,3.0,2.0,2.0
2025,15,Dutch Grand Prix,alonso,aston_martin,10,8,Finished,4.0,72,alonso_2025_15,0,72.0,82.24386111111112,73.719,28.582098591549293,29.053958333333338,24.540430555555556,MEDIUM,HARD,32.0,3.0,2.0,2.0
2025,15,Dutch Grand Prix,tsunoda,red_bull,12,9,Finished,2.0,72,tsunoda_2025_15,0,72.0,82.27008333333333,74.354,28.459169014084505,29.45341666666667,24.29398611111111,SOFT,SOFT,34.0,3.0,2.0,2.0
2025,15,Dutch Grand Prix,ocon,haas,18,10,Finished,1.0,72,ocon_2025_15,0,72.0,82.27655555555556,73.986,28.27832394366197,29.471708333333336,24.446458333333332,HARD,HARD,52.0,2.0,1.0,1.0
2025,15,Dutch Grand Prix,colapinto,alpine,16,11,Finished,0.0,72,colapinto_2025_15,0,72.0,82.28277777777777,73.049,28.616028169014086,29.26998611111111,24.323333333333334,SOFT,HARD,34.0,4.0,3.0,3.0
2025,15,Dutch Grand Prix,lawson,rb,8,12,Finished,0.0,72,lawson_2025_15,0,72.0,82.31822222222223,73.879,28.428225352112676,29.151555555555554,24.685444444444446,MEDIUM,SOFT,28.0,4.0,3.0,3.0
2025,15,Dutch Grand Prix,sainz,williams,9,13,Finished,0.0,72,sainz_2025_15,0,72.0,82.32256944444445,73.808,28.965605633802816,28.884833333333333,24.42272222222222,MEDIUM,SOFT,27.0,5.0,4.0,4.0
2025,15,Dutch Grand Prix,hulkenberg,sauber,17,14,Finished,0.0,72,hulkenberg_2025_15,0,72.0,82.35519444444444,74.912,28.49387323943662,29.484472222222223,24.296444444444447,SOFT,HARD,34.0,3.0,2.0,2.0
2025,15,Dutch Grand Prix,bortoleto,sauber,13,15,Finished,0.0,72,bortoleto_2025_15,0,72.0,82.38074999999999,74.307,28.487154929577464,29.377652777777776,24.430319444444443,MEDIUM,HARD,38.0,3.0,2.0,2.0
2025,15,Dutch Grand Prix,antonelli,mercedes,11,16,Finished,0.0,72,antonelli_2025_15,0,72.0,82.1788611111111,73.48,28.31487323943662,29.151416666666666,24.64961111111111,MEDIUM,HARD,28.0,4.0,3.0,3.0
2025,15,Dutch Grand Prix,gasly,alpine,14,17,Finished,0.0,72,gasly_2025_15,0,72.0,82.40941666666667,75.248,28.330591549295775,29.409236111111113,24.59541666666667,MEDIUM,HARD,49.0,2.0,1.0,1.0
2025,15,Dutch Grand Prix,norris,mclaren,2,18,Retired,0.0,64,norris_2025_15,0,65.0,80.757609375,72.379,27.811746031746033,28.2758125,24.6288125,MEDIUM,HARD,30.0,3.0,2.0,2.0
2025,15,Dutch Grand Prix,leclerc,ferrari,6,19,Retired,0.0,52,leclerc_2025_15,0,52.0,78.7888076923077,74.557,27.097627450980394,27.91251923076923,23.697288461538463,MEDIUM,HARD,31.0,2.0,2.0,1.0
2025,15,Dutch Grand Prix,hamilton,ferrari,7,20,Retired,0.0,22,hamilton_2025_15,0,23.0,76.61263636363637,75.684,25.950285714285716,27.534318181818183,22.8505,MEDIUM,MEDIUM,23.0,1.0,0.0,0.0
