season,round,race_name,circuit_id,driver_id,constructor_id,coluna,valor,mediana_historica,desvio_historico,limite_outlier,n_historico,criterio_historico,situacao,classificacao_auditoria,explicacao_observada
2019,11,German Grand Prix,hockenheimring,raikkonen,alfa,fastf1_avg_lap_time,98.179515625,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,ricciardo,renault,fastf1_avg_lap_time,102.48261538461536,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,ricciardo,renault,fastf1_best_lap_time,92.654,77.719,0.9700225770568438,80.62906773117052,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,russell,williams,fastf1_avg_lap_time,98.401234375,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,sainz,mclaren,fastf1_avg_lap_time,98.13840625,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,stroll,racing_point,fastf1_avg_lap_time,97.2774761904762,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,11,German Grand Prix,hockenheimring,vettel,ferrari,fastf1_avg_lap_time,98.10325,83.2984776119403,1.3449917341710258,87.33345281445338,20,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_explicado,chuva
2019,12,Hungarian Grand Prix,hungaroring,bottas,mercedes,tempo_medio_pitstop,27.536,21.813000000000002,0.9377874391597232,24.62636231747917,18,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_sem_causa,sem causa observada
2019,12,Hungarian Grand Prix,hungaroring,norris,mclaren,tempo_total_pitstop,26.066,21.764000000000003,0.9612366253946009,24.647709876183804,16,mesmo_circuito_mesmo_num_pitstops,outlier_temporal,outlier_sem_causa,sem causa observada
2019,12,Hungarian Grand Prix,hungaroring,norris,mclaren,tempo_medio_pitstop,26.066,21.813000000000002,0.9377874391597232,24.62636231747917,18,mesmo_circuito_corridas_anteriores,outlier_temporal,outlier_sem_causa,sem causa observada
