season,round,race_name,driver_id,constructor,grid_position,finish_position,status,points
2018,19,Mexican Grand Prix,ericsson,Sauber,10,9,+2 Laps,2
2018,19,Mexican Grand Prix,gasly,Toro Rosso,20,10,+2 Laps,1
2018,19,Mexican Grand Prix,ocon,Force India,11,11,+2 Laps,0
2018,19,Mexican Grand Prix,stroll,Williams,17,12,+2 Laps,0
2018,19,Mexican Grand Prix,sirotkin,Williams,19,13,+2 Laps,0
2018,19,Mexican Grand Prix,brendon_hartley,Toro Rosso,14,14,+2 Laps,0
2018,19,Mexican Grand Prix,kevin_magnussen,Haas F1 Team,16,15,+2 Laps,0
2018,19,Mexican Grand Prix,grosjean,Haas F1 Team,18,16,+3 Laps,0
2018,19,Mexican Grand Prix,ricciardo,Red Bull,1,17,Engine,0
2018,19,Mexican Grand Prix,perez,Force India,13,18,Brakes,0
2018,19,Mexican Grand Prix,sainz,Renault,8,19,Suspension,0
2018,19,Mexican Grand Prix,alonso,McLaren,12,20,Engine,0
2018,20,Brazilian Grand Prix,hamilton,Mercedes,1,1,Finished,25
2018,20,Brazilian Grand Prix,max_verstappen,Red Bull,5,2,Finished,18
2018,20,Brazilian Grand Prix,raikkonen,Ferrari,4,3,Finished,15
2018,20,Brazilian Grand Prix,ricciardo,Red Bull,11,4,Finished,12
2018,20,Brazilian Grand Prix,bottas,Mercedes,3,5,Finished,10
2018,20,Brazilian Grand Prix,vettel,Ferrari,2,6,Finished,8
2018,20,Brazilian Grand Prix,leclerc,Sauber,7,7,Finished,6
2018,20,Brazilian Grand Prix,grosjean,Haas F1 Team,8,8,Finished,4
2018,20,Brazilian Grand Prix,kevin_magnussen,Haas F1 Team,10,9,Finished,2
2018,20,Brazilian Grand Prix,perez,Force India,12,10,+1 Lap,1
2018,20,Brazilian Grand Prix,brendon_hartley,Toro Rosso,16,11,+1 Lap,0
2018,20,Brazilian Grand Prix,sainz,Renault,15,12,+1 Lap,0
2018,20,Brazilian Grand Prix,gasly,Toro Rosso,9,13,+1 Lap,0
2018,20,Brazilian Grand Prix,vandoorne,McLaren,20,14,+1 Lap,0
2018,20,Brazilian Grand Prix,ocon,Force India,18,15,+1 Lap,0
2018,20,Brazilian Grand Prix,sirotkin,Williams,14,16,+2 Laps,0
2018,20,Brazilian Grand Prix,alonso,McLaren,17,17,+2 Laps,0
2018,20,Brazilian Grand Prix,stroll,Williams,19,18,+2 Laps,0
2018,20,Brazilian Grand Prix,hulkenberg,Renault,13,19,Overheating,0
2018,20,Brazilian Grand Prix,ericsson,Sauber,6,20,Collision,0
2018,21,Abu Dhabi Grand Prix,hamilton,Mercedes,1,1,Finished,25
2018,21,Abu Dhabi Grand Prix,vettel,Ferrari,3,2,Finished,18
2018,21,Abu Dhabi Grand Prix,max_verstappen,Red Bull,6,3,Finished,15
2018,21,Abu Dhabi Grand Prix,ricciardo,Red Bull,5,4,Finished,12
2018,21,Abu Dhabi Grand Prix,bottas,Mercedes,2,5,Finished,10
2018,21,Abu Dhabi Grand Prix,sainz,Renault,11,6,Finished,8
2018,21,Abu Dhabi Grand Prix,leclerc,Sauber,8,7,Finished,6
2018,21,Abu Dhabi Grand Prix,perez,Force India,14,8,Finished,4
2018,21,Abu Dhabi Grand Prix,grosjean,Haas F1 Team,7,9,+1 Lap,2
2018,21,Abu Dhabi Grand Prix,kevin_magnussen,Haas F1 Team,13,10,+1 Lap,1
2018,21,Abu Dhabi Grand Prix,alonso,McLaren,15,11,+1 Lap,0
2018,21,Abu Dhabi Grand Prix,brendon_hartley,Toro Rosso,16,12,+1 Lap,0
2018,21,Abu Dhabi Grand Prix,stroll,Williams,20,13,+1 Lap,0
2018,21,Abu Dhabi Grand Prix,vandoorne,McLaren,18,14,+1 Lap,0
2018,21,Abu Dhabi Grand Prix,sirotkin,Williams,19,15,+1 Lap,0
2018,21,Abu Dhabi Grand Prix,gasly,Toro Rosso,17,16,Engine,0
2018,21,Abu Dhabi Grand Prix,ocon,Force India,9,17,Engine,0
2018,21,Abu Dhabi Grand Prix,ericsson,Sauber,12,18,Power loss,0
2018,21,Abu Dhabi Grand Prix,raikkonen,Ferrari,4,19,Power loss,0
2018,21,Abu Dhabi Grand Prix,hulkenberg,Renault,10,20,Collision,0
2019,1,Australian Grand Prix,bottas,Mercedes,2,1,Finished,26
2019,1,Australian Grand Prix,hamilton,Mercedes,1,2,Finished,18
2019,1,Australian Grand Prix,max_verstappen,Red Bull,4,3,Finished,15
2019,1,Australian Grand Prix,vettel,Ferrari,3,4,Finished,12
2019,1,Australian Grand Prix,leclerc,Ferrari,5,5,Finished,10
2019,1,Australian Grand Prix,kevin_magnussen,Haas F1 Team,7,6,Finished,8
2019,1,Australian Grand Prix,hulkenberg,Renault,11,7,+1 Lap,6
2019,1,Australian Grand Prix,raikkonen,Alfa Romeo,9,8,+1 Lap,4
2019,1,Australian Grand Prix,stroll,Racing Point,16,9,+1 Lap,2
2019,1,Australian Grand Prix,kvyat,Toro Rosso,15,10,+1 Lap,1
2019,1,Australian Grand Prix,gasly,Red Bull,17,11,+1 Lap,0
2019,1,Australian Grand Prix,norris,McLaren,8,12,+1 Lap,0
2019,1,Australian Grand Prix,perez,Racing Point,10,13,+1 Lap,0
2019,1,Australian Grand Prix,albon,Toro Rosso,13,14,+1 Lap,0
2019,1,Australian Grand Prix,giovinazzi,Alfa Romeo,14,15,+1 Lap,0
2019,1,Australian Grand Prix,russell,Williams,19,16,+2 Laps,0
2019,1,Australian Grand Prix,kubica,Williams,20,17,+3 Laps,0
2019,1,Australian Grand Prix,grosjean,Haas F1 Team,6,18,Wheel,0
2019,1,Australian Grand Prix,ricciardo,Renault,12,19,Damage,0
2019,1,Australian Grand Prix,sainz,McLaren,18,20,Engine,0
2019,2,Bahrain Grand Prix,hamilton,Mercedes,3,1,Finished,25
2019,2,Bahrain Grand Prix,bottas,Mercedes,4,2,Finished,18
2019,2,Bahrain Grand Prix,leclerc,Ferrari,1,3,Finished,16
2019,2,Bahrain Grand Prix,max_verstappen,Red Bull,5,4,Finished,12
2019,2,Bahrain Grand Prix,vettel,Ferrari,2,5,Finished,10
2019,2,Bahrain Grand Prix,norris,McLaren,9,6,Finished,8
2019,2,Bahrain Grand Prix,raikkonen,Alfa Romeo,8,7,Finished,6
2019,2,Bahrain Grand Prix,gasly,Red Bull,13,8,Finished,4
2019,2,Bahrain Grand Prix,albon,Toro Rosso,12,9,Finished,2
2019,2,Bahrain Grand Prix,perez,Racing Point,14,10,Finished,1
2019,2,Bahrain Grand Prix,giovinazzi,Alfa Romeo,16,11,Finished,0
2019,2,Bahrain Grand Prix,kvyat,Toro Rosso,15,12,+1 Lap,0
2019,2,Bahrain Grand Prix,kevin_magnussen,Haas F1 Team,6,13,+1 Lap,0
2019,2,Bahrain Grand Prix,stroll,Racing Point,18,14,+1 Lap,0
2019,2,Bahrain Grand Prix,russell,Williams,19,15,+1 Lap,0
2019,2,Bahrain Grand Prix,kubica,Williams,20,16,+2 Laps,0
2019,2,Bahrain Grand Prix,hulkenberg,Renault,17,17,Engine,0
2019,2,Bahrain Grand Prix,ricciardo,Renault,10,18,Out of fuel,0
2019,2,Bahrain Grand Prix,sainz,McLaren,7,19,Collision damage,0
2019,2,Bahrain Grand Prix,grosjean,Haas F1 Team,11,20,Retired,0
2019,3,Chinese Grand Prix,hamilton,Mercedes,2,1,Finished,25
2019,3,Chinese Grand Prix,bottas,Mercedes,1,2,Finished,18
2019,3,Chinese Grand Prix,vettel,Ferrari,3,3,Finished,15
2019,3,Chinese Grand Prix,max_verstappen,Red Bull,5,4,Finished,12
2019,3,Chinese Grand Prix,leclerc,Ferrari,4,5,Finished,10
2019,3,Chinese Grand Prix,gasly,Red Bull,6,6,Finished,9
2019,3,Chinese Grand Prix,ricciardo,Renault,7,7,+1 Lap,6
2019,3,Chinese Grand Prix,perez,Racing Point,12,8,+1 Lap,4
2019,3,Chinese Grand Prix,raikkonen,Alfa Romeo,13,9,+1 Lap,2
2019,3,Chinese Grand Prix,albon,Toro Rosso,0,10,+1 Lap,1
2019,3,Chinese Grand Prix,grosjean,Haas F1 Team,10,11,+1 Lap,0
2019,3,Chinese Grand Prix,stroll,Racing Point,16,12,+1 Lap,0
2019,3,Chinese Grand Prix,kevin_magnussen,Haas F1 Team,9,13,+1 Lap,0
2019,3,Chinese Grand Prix,sainz,McLaren,14,14,+1 Lap,0
2019,3,Chinese Grand Prix,giovinazzi,Alfa Romeo,19,15,+1 Lap,0
2019,3,Chinese Grand Prix,russell,Williams,17,16,+2 Laps,0
2019,3,Chinese Grand Prix,kubica,Williams,18,17,+2 Laps,0
2019,3,Chinese Grand Prix,norris,McLaren,15,18,Collision,0
2019,3,Chinese Grand Prix,kvyat,Toro Rosso,11,19,Collision,0
2019,3,Chinese Grand Prix,hulkenberg,Renault,8,20,Power Unit,0
2019,4,Azerbaijan Grand Prix,bottas,Mercedes,1,1,Finished,25
2019,4,Azerbaijan Grand Prix,hamilton,Mercedes,2,2,Finished,18
2019,4,Azerbaijan Grand Prix,vettel,Ferrari,3,3,Finished,15
2019,4,Azerbaijan Grand Prix,max_verstappen,Red Bull,4,4,Finished,12
2019,4,Azerbaijan Grand Prix,leclerc,Ferrari,8,5,Finished,11
2019,4,Azerbaijan Grand Prix,perez,Racing Point,5,6,Finished,8
2019,4,Azerbaijan Grand Prix,sainz,McLaren,9,7,Finished,6
2019,4,Azerbaijan Grand Prix,norris,McLaren,7,8,Finished,4
2019,4,Azerbaijan Grand Prix,stroll,Racing Point,13,9,Finished,2
2019,4,Azerbaijan Grand Prix,raikkonen,Alfa Romeo,0,10,+1 Lap,1
2019,4,Azerbaijan Grand Prix,albon,Toro Rosso,11,11,+1 Lap,0
2019,4,Azerbaijan Grand Prix,giovinazzi,Alfa Romeo,17,12,+1 Lap,0
2019,4,Azerbaijan Grand Prix,kevin_magnussen,Haas F1 Team,12,13,+1 Lap,0
2019,4,Azerbaijan Grand Prix,hulkenberg,Renault,15,14,+1 Lap,0
2019,4,Azerbaijan Grand Prix,russell,Williams,16,15,+2 Laps,0
2019,4,Azerbaijan Grand Prix,kubica,Williams,0,16,+2 Laps,0
2019,4,Azerbaijan Grand Prix,gasly,Red Bull,0,17,Transmission,0
2019,4,Azerbaijan Grand Prix,grosjean,Haas F1 Team,14,18,Brakes,0
2019,4,Azerbaijan Grand Prix,kvyat,Toro Rosso,6,19,Collision,0
2019,4,Azerbaijan Grand Prix,ricciardo,Renault,10,20,Collision,0
2019,5,Spanish Grand Prix,hamilton,Mercedes,2,1,Finished,26
2019,5,Spanish Grand Prix,bottas,Mercedes,1,2,Finished,18
2019,5,Spanish Grand Prix,max_verstappen,Red Bull,4,3,Finished,15
2019,5,Spanish Grand Prix,vettel,Ferrari,3,4,Finished,12
2019,5,Spanish Grand Prix,leclerc,Ferrari,5,5,Finished,10
2019,5,Spanish Grand Prix,gasly,Red Bull,6,6,Finished,8
2019,5,Spanish Grand Prix,kevin_magnussen,Haas F1 Team,8,7,Finished,6
2019,5,Spanish Grand Prix,sainz,McLaren,12,8,Finished,4
2019,5,Spanish Grand Prix,kvyat,Toro Rosso,9,9,Finished,2
2019,5,Spanish Grand Prix,grosjean,Haas F1 Team,7,10,Finished,1
2019,5,Spanish Grand Prix,albon,Toro Rosso,11,11,Finished,0
2019,5,Spanish Grand Prix,ricciardo,Renault,13,12,Finished,0
2019,5,Spanish Grand Prix,hulkenberg,Renault,0,13,Finished,0
2019,5,Spanish Grand Prix,raikkonen,Alfa Romeo,14,14,Finished,0
2019,5,Spanish Grand Prix,perez,Racing Point,15,15,Finished,0
2019,5,Spanish Grand Prix,giovinazzi,Alfa Romeo,18,16,Finished,0
2019,5,Spanish Grand Prix,russell,Williams,19,17,+1 Lap,0
2019,5,Spanish Grand Prix,kubica,Williams,17,18,+1 Lap,0
2019,5,Spanish Grand Prix,stroll,Racing Point,16,19,Collision,0
2019,5,Spanish Grand Prix,norris,McLaren,10,20,Collision,0
2019,6,Monaco Grand Prix,hamilton,Mercedes,1,1,Finished,25
2019,6,Monaco Grand Prix,vettel,Ferrari,4,2,Finished,18
2019,6,Monaco Grand Prix,bottas,Mercedes,2,3,Finished,15
2019,6,Monaco Grand Prix,max_verstappen,Red Bull,3,4,Finished,12
2019,6,Monaco Grand Prix,gasly,Red Bull,8,5,Finished,11
2019,6,Monaco Grand Prix,sainz,McLaren,9,6,Finished,8
2019,6,Monaco Grand Prix,kvyat,Toro Rosso,7,7,Finished,6
2019,6,Monaco Grand Prix,albon,Toro Rosso,10,8,Finished,4
2019,6,Monaco Grand Prix,ricciardo,Renault,6,9,Finished,2
2019,6,Monaco Grand Prix,grosjean,Haas F1 Team,13,10,Finished,1
2019,6,Monaco Grand Prix,norris,McLaren,12,11,Finished,0
2019,6,Monaco Grand Prix,perez,Racing Point,16,12,+1 Lap,0
2019,6,Monaco Grand Prix,hulkenberg,Renault,11,13,+1 Lap,0
2019,6,Monaco Grand Prix,kevin_magnussen,Haas F1 Team,5,14,+1 Lap,0
2019,6,Monaco Grand Prix,russell,Williams,19,15,+1 Lap,0
2019,6,Monaco Grand Prix,stroll,Racing Point,17,16,+1 Lap,0
2019,6,Monaco Grand Prix,raikkonen,Alfa Romeo,14,17,+1 Lap,0
2019,6,Monaco Grand Prix,kubica,Williams,20,18,+1 Lap,0
2019,6,Monaco Grand Prix,giovinazzi,Alfa Romeo,18,19,+2 Laps,0
2019,6,Monaco Grand Prix,leclerc,Ferrari,15,20,Collision,0
2019,7,Canadian Grand Prix,hamilton,Mercedes,2,1,Finished,25
2019,7,Canadian Grand Prix,vettel,Ferrari,1,2,Finished,18
2019,7,Canadian Grand Prix,leclerc,Ferrari,3,3,Finished,15
2019,7,Canadian Grand Prix,bottas,Mercedes,6,4,Finished,13
2019,7,Canadian Grand Prix,max_verstappen,Red Bull,9,5,Finished,10
2019,7,Canadian Grand Prix,ricciardo,Renault,4,6,+1 Lap,8
2019,7,Canadian Grand Prix,hulkenberg,Renault,7,7,+1 Lap,6
2019,7,Canadian Grand Prix,gasly,Red Bull,5,8,+1 Lap,4
2019,7,Canadian Grand Prix,stroll,Racing Point,17,9,+1 Lap,2
2019,7,Canadian Grand Prix,kvyat,Toro Rosso,10,10,+1 Lap,1
2019,7,Canadian Grand Prix,sainz,McLaren,11,11,+1 Lap,0
2019,7,Canadian Grand Prix,perez,Racing Point,15,12,+1 Lap,0
2019,7,Canadian Grand Prix,giovinazzi,Alfa Romeo,12,13,+1 Lap,0
2019,7,Canadian Grand Prix,grosjean,Haas F1 Team,14,14,+1 Lap,0
2019,7,Canadian Grand Prix,raikkonen,Alfa Romeo,16,15,+1 Lap,0
2019,7,Canadian Grand Prix,russell,Williams,18,16,+2 Laps,0
2019,7,Canadian Grand Prix,kevin_magnussen,Haas F1 Team,0,17,+2 Laps,0
2019,7,Canadian Grand Prix,kubica,Williams,19,18,+3 Laps,0
2019,7,Canadian Grand Prix,albon,Toro Rosso,13,19,Collision damage,0
2019,7,Canadian Grand Prix,norris,McLaren,8,20,Suspension,0
2019,8,French Grand Prix,hamilton,Mercedes,1,1,Finished,25
2019,8,French Grand Prix,bottas,Mercedes,2,2,Finished,18
2019,8,French Grand Prix,leclerc,Ferrari,3,3,Finished,15
2019,8,French Grand Prix,max_verstappen,Red Bull,4,4,Finished,12
2019,8,French Grand Prix,vettel,Ferrari,7,5,Finished,11
2019,8,French Grand Prix,sainz,McLaren,6,6,Finished,8
2019,8,French Grand Prix,raikkonen,Alfa Romeo,12,7,+1 Lap,6
2019,8,French Grand Prix,hulkenberg,Renault,13,8,+1 Lap,4
2019,8,French Grand Prix,norris,McLaren,5,9,+1 Lap,2
2019,8,French Grand Prix,gasly,Red Bull,9,10,+1 Lap,1
2019,8,French Grand Prix,ricciardo,Renault,8,11,+1 Lap,0
2019,8,French Grand Prix,perez,Racing Point,14,12,+1 Lap,0
2019,8,French Grand Prix,stroll,Racing Point,17,13,+1 Lap,0
2019,8,French Grand Prix,kvyat,Toro Rosso,19,14,+1 Lap,0
2019,8,French Grand Prix,albon,Toro Rosso,11,15,+1 Lap,0
2019,8,French Grand Prix,giovinazzi,Alfa Romeo,10,16,+1 Lap,0
2019,8,French Grand Prix,kevin_magnussen,Haas F1 Team,15,17,+1 Lap,0
2019,8,French Grand Prix,kubica,Williams,18,18,+2 Laps,0
2019,8,French Grand Prix,russell,Williams,20,19,+2 Laps,0
2019,8,French Grand Prix,grosjean,Haas F1 Team,16,20,Retired,0
2019,9,Austrian Grand Prix,max_verstappen,Red Bull,2,1,Finished,26
2019,9,Austrian Grand Prix,leclerc,Ferrari,1,2,Finished,18
2019,9,Austrian Grand Prix,bottas,Mercedes,3,3,Finished,15
2019,9,Austrian Grand Prix,vettel,Ferrari,9,4,Finished,12
2019,9,Austrian Grand Prix,hamilton,Mercedes,4,5,Finished,10
2019,9,Austrian Grand Prix,norris,McLaren,5,6,+1 Lap,8
2019,9,Austrian Grand Prix,gasly,Red Bull,8,7,+1 Lap,6
2019,9,Austrian Grand Prix,sainz,McLaren,19,8,+1 Lap,4
2019,9,Austrian Grand Prix,raikkonen,Alfa Romeo,6,9,+1 Lap,2
2019,9,Austrian Grand Prix,giovinazzi,Alfa Romeo,7,10,+1 Lap,1
2019,9,Austrian Grand Prix,perez,Racing Point,13,11,+1 Lap,0
2019,9,Austrian Grand Prix,ricciardo,Renault,12,12,+1 Lap,0
2019,9,Austrian Grand Prix,hulkenberg,Renault,15,13,+1 Lap,0
2019,9,Austrian Grand Prix,stroll,Racing Point,14,14,+1 Lap,0
2019,9,Austrian Grand Prix,albon,Toro Rosso,18,15,+1 Lap,0
2019,9,Austrian Grand Prix,grosjean,Haas F1 Team,11,16,+1 Lap,0
2019,9,Austrian Grand Prix,kvyat,Toro Rosso,16,17,+1 Lap,0
2019,9,Austrian Grand Prix,russell,Williams,0,18,+2 Laps,0
2019,9,Austrian Grand Prix,kevin_magnussen,Haas F1 Team,10,19,+2 Laps,0
2019,9,Austrian Grand Prix,kubica,Williams,17,20,+3 Laps,0
2019,10,British Grand Prix,hamilton,Mercedes,2,1,Finished,26
2019,10,British Grand Prix,bottas,Mercedes,1,2,Finished,18
2019,10,British Grand Prix,leclerc,Ferrari,3,3,Finished,15
2019,10,British Grand Prix,gasly,Red Bull,5,4,Finished,12
2019,10,British Grand Prix,max_verstappen,Red Bull,4,5,Finished,10
2019,10,British Grand Prix,sainz,McLaren,13,6,Finished,8
2019,10,British Grand Prix,ricciardo,Renault,7,7,Finished,6
2019,10,British Grand Prix,raikkonen,Alfa Romeo,12,8,Finished,4
2019,10,British Grand Prix,kvyat,Toro Rosso,17,9,Finished,2
2019,10,British Grand Prix,hulkenberg,Renault,10,10,Finished,1
2019,10,British Grand Prix,norris,McLaren,8,11,Finished,0
2019,10,British Grand Prix,albon,Toro Rosso,9,12,Finished,0
2019,10,British Grand Prix,stroll,Racing Point,18,13,Finished,0
2019,10,British Grand Prix,russell,Williams,19,14,+1 Lap,0
2019,10,British Grand Prix,kubica,Williams,20,15,+1 Lap,0
2019,10,British Grand Prix,vettel,Ferrari,6,16,+1 Lap,0
2019,10,British Grand Prix,perez,Racing Point,15,17,+1 Lap,0
2019,10,British Grand Prix,giovinazzi,Alfa Romeo,11,18,Spun off,0
2019,10,British Grand Prix,grosjean,Haas F1 Team,14,19,Collision,0
2019,10,British Grand Prix,kevin_magnussen,Haas F1 Team,16,20,Collision,0
2019,11,German Grand Prix,max_verstappen,Red Bull,2,1,Finished,26
2019,11,German Grand Prix,vettel,Ferrari,20,2,Finished,18
2019,11,German Grand Prix,kvyat,Toro Rosso,14,3,Finished,15
2019,11,German Grand Prix,stroll,Racing Point,15,4,Finished,12
2019,11,German Grand Prix,sainz,McLaren,7,5,Finished,10
2019,11,German Grand Prix,albon,Toro Rosso,16,6,Finished,8
2019,11,German Grand Prix,grosjean,Haas F1 Team,6,7,Finished,6
2019,11,German Grand Prix,kevin_magnussen,Haas F1 Team,12,8,Finished,4
2019,11,German Grand Prix,hamilton,Mercedes,1,9,Finished,2
2019,11,German Grand Prix,kubica,Williams,18,10,Finished,1
2019,11,German Grand Prix,russell,Williams,17,11,Finished,0
2019,11,German Grand Prix,raikkonen,Alfa Romeo,5,12,Finished,0
2019,11,German Grand Prix,giovinazzi,Alfa Romeo,11,13,Finished,0
2019,11,German Grand Prix,gasly,Red Bull,4,14,Collision,0
2019,11,German Grand Prix,bottas,Mercedes,3,15,Accident,0
2019,11,German Grand Prix,hulkenberg,Renault,9,16,Accident,0
2019,11,German Grand Prix,leclerc,Ferrari,10,17,Accident,0
2019,11,German Grand Prix,norris,McLaren,19,18,Power loss,0
2019,11,German Grand Prix,ricciardo,Renault,13,19,Exhaust,0
2019,11,German Grand Prix,perez,Racing Point,8,20,Spun off,0
2019,12,Hungarian Grand Prix,hamilton,Mercedes,3,1,Finished,25
2019,12,Hungarian Grand Prix,max_verstappen,Red Bull,1,2,Finished,19
2019,12,Hungarian Grand Prix,vettel,Ferrari,5,3,Finished,15
2019,12,Hungarian Grand Prix,leclerc,Ferrari,4,4,Finished,12
2019,12,Hungarian Grand Prix,sainz,McLaren,8,5,+1 Lap,10
2019,12,Hungarian Grand Prix,gasly,Red Bull,6,6,+1 Lap,8
2019,12,Hungarian Grand Prix,raikkonen,Alfa Romeo,10,7,+1 Lap,6
2019,12,Hungarian Grand Prix,bottas,Mercedes,2,8,+1 Lap,4
2019,12,Hungarian Grand Prix,norris,McLaren,7,9,+1 Lap,2
2019,12,Hungarian Grand Prix,albon,Toro Rosso,12,10,+1 Lap,1
2019,12,Hungarian Grand Prix,perez,Racing Point,16,11,+1 Lap,0
2019,12,Hungarian Grand Prix,hulkenberg,Renault,11,12,+1 Lap,0
2019,12,Hungarian Grand Prix,kevin_magnussen,Haas F1 Team,14,13,+1 Lap,0
2019,12,Hungarian Grand Prix,ricciardo,Renault,20,14,+1 Lap,0
2019,12,Hungarian Grand Prix,kvyat,Toro Rosso,13,15,+2 Laps,0
2019,12,Hungarian Grand Prix,russell,Williams,15,16,+2 Laps,0
2019,12,Hungarian Grand Prix,stroll,Racing Point,18,17,+2 Laps,0
2019,12,Hungarian Grand Prix,giovinazzi,Alfa Romeo,17,18,+2 Laps,0
2019,12,Hungarian Grand Prix,kubica,Williams,19,19,+3 Laps,0
2019,12,Hungarian Grand Prix,grosjean,Haas F1 Team,9,20,Water pressure,0
2019,13,Belgian Grand Prix,leclerc,Ferrari,1,1,Finished,25
2019,13,Belgian Grand Prix,hamilton,Mercedes,3,2,Finished,18
2019,13,Belgian Grand Prix,bottas,Mercedes,4,3,Finished,15
2019,13,Belgian Grand Prix,vettel,Ferrari,2,4,Finished,13
2019,13,Belgian Grand Prix,albon,Red Bull,17,5,Finished,10
2019,13,Belgian Grand Prix,perez,Racing Point,7,6,Finished,8
2019,13,Belgian Grand Prix,kvyat,Toro Rosso,19,7,Finished,6
2019,13,Belgian Grand Prix,hulkenberg,Renault,12,8,Finished,4
2019,13,Belgian Grand Prix,gasly,Toro Rosso,13,9,Finished,2
2019,13,Belgian Grand Prix,stroll,Racing Point,16,10,Finished,1
2019,13,Belgian Grand Prix,norris,McLaren,11,11,Engine,0
2019,13,Belgian Grand Prix,kevin_magnussen,Haas F1 Team,8,12,+1 Lap,0
2019,13,Belgian Grand Prix,grosjean,Haas F1 Team,9,13,+1 Lap,0
2019,13,Belgian Grand Prix,ricciardo,Renault,10,14,+1 Lap,0
2019,13,Belgian Grand Prix,russell,Williams,14,15,+1 Lap,0
2019,13,Belgian Grand Prix,raikkonen,Alfa Romeo,6,16,+1 Lap,0
2019,13,Belgian Grand Prix,kubica,Williams,0,17,+1 Lap,0
2019,13,Belgian Grand Prix,giovinazzi,Alfa Romeo,18,18,Accident,0
2019,13,Belgian Grand Prix,sainz,McLaren,15,19,Power loss,0
2019,13,Belgian Grand Prix,max_verstappen,Red Bull,5,20,Accident,0
2019,14,Italian Grand Prix,leclerc,Ferrari,1,1,Finished,25
2019,14,Italian Grand Prix,bottas,Mercedes,3,2,Finished,18
2019,14,Italian Grand Prix,hamilton,Mercedes,2,3,Finished,16
2019,14,Italian Grand Prix,ricciardo,Renault,5,4,Finished,12
2019,14,Italian Grand Prix,hulkenberg,Renault,6,5,Finished,10
2019,14,Italian Grand Prix,albon,Red Bull,8,6,Finished,8
2019,14,Italian Grand Prix,perez,Racing Point,18,7,Finished,6
2019,14,Italian Grand Prix,max_verstappen,Red Bull,19,8,Finished,4
2019,14,Italian Grand Prix,giovinazzi,Alfa Romeo,10,9,+1 Lap,2
2019,14,Italian Grand Prix,norris,McLaren,16,10,+1 Lap,1
2019,14,Italian Grand Prix,gasly,Toro Rosso,17,11,+1 Lap,0
2019,14,Italian Grand Prix,stroll,Racing Point,9,12,+1 Lap,0
2019,14,Italian Grand Prix,vettel,Ferrari,4,13,+1 Lap,0
2019,14,Italian Grand Prix,russell,Williams,14,14,+1 Lap,0
2019,14,Italian Grand Prix,raikkonen,Alfa Romeo,0,15,+1 Lap,0
2019,14,Italian Grand Prix,grosjean,Haas F1 Team,13,16,+1 Lap,0
2019,14,Italian Grand Prix,kubica,Williams,15,17,+2 Laps,0
2019,14,Italian Grand Prix,kevin_magnussen,Haas F1 Team,11,18,Hydraulics,0
2019,14,Italian Grand Prix,kvyat,Toro Rosso,12,19,Engine,0
2019,14,Italian Grand Prix,sainz,McLaren,7,20,Wheel,0
2019,15,Singapore Grand Prix,vettel,Ferrari,3,1,Finished,25
2019,15,Singapore Grand Prix,leclerc,Ferrari,1,2,Finished,18
2019,15,Singapore Grand Prix,max_verstappen,Red Bull,4,3,Finished,15
2019,15,Singapore Grand Prix,hamilton,Mercedes,2,4,Finished,12
2019,15,Singapore Grand Prix,bottas,Mercedes,5,5,Finished,10
2019,15,Singapore Grand Prix,albon,Red Bull,6,6,Finished,8
2019,15,Singapore Grand Prix,norris,McLaren,9,7,Finished,6
2019,15,Singapore Grand Prix,gasly,Toro Rosso,11,8,Finished,4
2019,15,Singapore Grand Prix,hulkenberg,Renault,8,9,Finished,2
2019,15,Singapore Grand Prix,giovinazzi,Alfa Romeo,10,10,Finished,1
2019,15,Singapore Grand Prix,grosjean,Haas F1 Team,17,11,Finished,0
2019,15,Singapore Grand Prix,sainz,McLaren,7,12,Finished,0
2019,15,Singapore Grand Prix,stroll,Racing Point,16,13,Finished,0
2019,15,Singapore Grand Prix,ricciardo,Renault,20,14,Finished,0
2019,15,Singapore Grand Prix,kvyat,Toro Rosso,14,15,Finished,0
2019,15,Singapore Grand Prix,kubica,Williams,19,16,Finished,0
2019,15,Singapore Grand Prix,kevin_magnussen,Haas F1 Team,13,17,Finished,0
2019,15,Singapore Grand Prix,raikkonen,Alfa Romeo,12,18,Collision,0
