season,meeting_key,session_key,date,category,flag,message,driver_number,lap_number
2025,1258,10022,2025-04-20T17:40:43+00:00,Other,,CAR 5 (BOR) TIME 1:36.354 DELETED - TRACK LIMITS AT TURN 2 LAP 21 20:39:10,,22
2025,1258,10022,2025-04-20T17:42:00+00:00,Other,,CAR 6 (HAD) TIME 1:36.137 DELETED - TRACK LIMITS AT TURN 2 LAP 22 20:40:29,,23
2025,1258,10022,2025-04-20T17:42:04+00:00,Other,,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 1 (VER),,23
2025,1258,10022,2025-04-20T17:47:33+00:00,Other,,TURN 1 INCIDENT INVOLVING CARS 5 (BOR) AND 14 (ALO) NOTED,,26
2025,1258,10022,2025-04-20T17:47:59+00:00,Other,,CAR 14 (ALO) TIME 1:37.031 DELETED - TRACK LIMITS AT TURN 2 LAP 25 20:45:38,,27
2025,1258,10022,2025-04-20T17:50:56+00:00,Other,,CAR 4 (NOR) TIME 1:33.342 DELETED - TRACK LIMITS AT TURN 4 LAP 27 20:48:11,,29
2025,1258,10022,2025-04-20T17:52:31+00:00,Other,,CAR 30 (LAW) TIME 1:35.190 DELETED - TRACK LIMITS AT TURN 2 LAP 28 20:50:21,,30
2025,1258,10022,2025-04-20T17:54:11+00:00,Other,,CAR 12 (ANT) TIME 1:33.780 DELETED - TRACK LIMITS AT TURN 15 LAP 25 20:45:55,,31
2025,1258,10022,2025-04-20T17:54:53+00:00,Other,,TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 7 (DOO) NOTED,,31
2025,1258,10022,2025-04-20T17:56:14+00:00,Other,,CAR 6 (HAD) TIME 1:35.421 DELETED - TRACK LIMITS AT TURN 22 LAP 31 20:55:40,,32
2025,1258,10022,2025-04-20T17:56:23+00:00,Other,,CAR 44 (HAM) TIME 1:34.392 DELETED - TRACK LIMITS AT TURN 22 LAP 31 20:55:45,,32
2025,1258,10022,2025-04-20T18:00:29+00:00,Other,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 5 (BOR) AND 14 (ALO) REVIEWED NO FURTHER INVESTIGATION,,35
2025,1258,10022,2025-04-20T18:01:50+00:00,Flag,BLACK AND WHITE,BLACK AND WHITE FLAG FOR CAR 5 (BOR) - MOVING UNDER BRAKING,5.0,35
2025,1258,10022,2025-04-20T18:04:41+00:00,Other,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 30 (LAW) AND 7 (DOO) UNDER INVESTIGATION,,37
2025,1258,10022,2025-04-20T18:06:19+00:00,Other,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 30 (LAW) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,38
2025,1258,10022,2025-04-20T18:08:14+00:00,Other,,INCIDENT INVOLVING CAR 4 (NOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,,40
2025,1258,10022,2025-04-20T18:10:54+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 7 (DOO) TIMED AT 21:10:53,7.0,41
2025,1258,10022,2025-04-20T18:13:06+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 7 (DOO) TIMED AT 21:13:06,7.0,43
2025,1258,10022,2025-04-20T18:14:11+00:00,Other,,FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,,43
2025,1258,10022,2025-04-20T18:16:33+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 7 (DOO) TIMED AT 21:16:32,7.0,45
2025,1258,10022,2025-04-20T18:17:19+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 7 (DOO) TIMED AT 21:17:19,7.0,46
2025,1258,10022,2025-04-20T18:18:11+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:18:11,18.0,46
2025,1258,10022,2025-04-20T18:18:41+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:18:40,5.0,46
2025,1258,10022,2025-04-20T18:19:17+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:19:16,5.0,47
2025,1258,10022,2025-04-20T18:20:45+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:20:44,18.0,48
2025,1258,10022,2025-04-20T18:21:16+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:21:16,5.0,48
2025,1258,10022,2025-04-20T18:21:31+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:21:30,18.0,48
2025,1258,10022,2025-04-20T18:21:38+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:21:37,5.0,48
2025,1258,10022,2025-04-20T18:23:38+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 21:23:38,27.0,50
2025,1258,10022,2025-04-20T18:24:02+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 21:24:02,27.0,50
2025,1258,10022,2025-04-20T18:25:02+00:00,Flag,CHEQUERED,CHEQUERED FLAG,,50
2025,1258,10022,2025-04-20T18:25:02.410000+00:00,SessionStatus,,SESSION FINISHED,,50
2025,1259,10033,2025-05-04T19:05:02+00:00,Other,,PINK HEAD PADDING MATERIAL MUST BE USED,,1
2025,1259,10033,2025-05-04T19:20:00+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2025,1259,10033,2025-05-04T19:30:00+00:00,Other,,PIT EXIT CLOSED,,1
2025,1259,10033,2025-05-04T19:31:07+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 3,,1
2025,1259,10033,2025-05-04T19:31:47+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 3,,1
2025,1259,10033,2025-05-04T19:31:50+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 3,,1
2025,1259,10033,2025-05-04T19:34:01+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 20,,1
2025,1259,10033,2025-05-04T19:34:02+00:00,Other,,DRS DISABLED IN ZONE 3,,1
2025,1259,10033,2025-05-04T19:37:35+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 3,,1
2025,1259,10033,2025-05-04T19:40:30+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 7,,1
2025,1259,10033,2025-05-04T19:41:34+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 7,,1
2025,1259,10033,2025-05-04T19:41:38+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 7,,1
2025,1259,10033,2025-05-04T19:42:57+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 7,,1
2025,1259,10033,2025-05-04T19:43:14+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 7,,1
2025,1259,10033,2025-05-04T19:44:38+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 7,,1
2025,1259,10033,2025-05-04T19:44:52+00:00,Other,,DRS ENABLED IN ZONE 3,,1
2025,1259,10033,2025-05-04T19:44:52+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 20,,1
2025,1259,10033,2025-05-04T19:45:22+00:00,Other,,RISK OF RAIN FOR F1 RACE IS 30%,,1
2025,1259,10033,2025-05-04T19:57:01+00:00,Drs,,DRS DISABLED,,1
2025,1259,10033,2025-05-04T20:03:42+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2025,1259,10033,2025-05-04T20:03:42.224000+00:00,SessionStatus,,SESSION STARTED,,1
2025,1259,10033,2025-05-04T20:03:56+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 2,,1
2025,1259,10033,2025-05-04T20:04:04+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 2,,1
2025,1259,10033,2025-05-04T20:04:08+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 4,,1
2025,1259,10033,2025-05-04T20:04:10+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 4,,1
2025,1259,10033,2025-05-04T20:04:13+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 4,,1
2025,1259,10033,2025-05-04T20:04:26+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 2,,1
2025,1259,10033,2025-05-04T20:04:34+00:00,Other,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5,,1
2025,1259,10033,2025-05-04T20:05:12+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 2,,1
2025,1259,10033,2025-05-04T20:06:00+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 13,,2
2025,1259,10033,2025-05-04T20:06:00+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 14,,2
2025,1259,10033,2025-05-04T20:06:03+00:00,SafetyCar,,VIRTUAL SAFETY CAR DEPLOYED,,2
2025,1259,10033,2025-05-04T20:06:03+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 5,,2
2025,1259,10033,2025-05-04T20:08:51+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 13,,3
2025,1259,10033,2025-05-04T20:08:51+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 13,,3
2025,1259,10033,2025-05-04T20:08:52+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 14,,3
2025,1259,10033,2025-05-04T20:08:55+00:00,SafetyCar,,VIRTUAL SAFETY CAR ENDING,,3
2025,1259,10033,2025-05-04T20:09:08+00:00,Flag,CLEAR,TRACK CLEAR,,3
2025,1259,10033,2025-05-04T20:09:09+00:00,Drs,,DRS ENABLED,,3
2025,1259,10033,2025-05-04T20:10:59+00:00,Other,,TURN 1 INCIDENT INVOLVING CARS 7 (DOO) AND 30 (LAW) NOTED - CAUSING A COLLISION,,5
2025,1259,10033,2025-05-04T20:12:34+00:00,Other,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 7 (DOO) AND 30 (LAW) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,6
2025,1259,10033,2025-05-04T20:12:41+00:00,Other,,TURN 2 INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) NOTED,,6
2025,1259,10033,2025-05-04T20:13:41+00:00,Other,,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) REVIEWED NO FURTHER INVESTIGATION,,6
2025,1259,10033,2025-05-04T20:29:40+00:00,Other,,CAR 55 (SAI) TIME 1:32.915 DELETED - TRACK LIMITS AT TURN 15 LAP 16 16:28:57,,17
2025,1259,10033,2025-05-04T20:31:12+00:00,Other,,TURN 15 INCIDENT INVOLVING CAR 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,18
2025,1259,10033,2025-05-04T20:33:21+00:00,Other,,CAR 1 (VER) TIME 1:34.857 DELETED - TRACK LIMITS AT TURN 11 LAP 17 16:30:10,,19
2025,1259,10033,2025-05-04T20:34:17+00:00,Other,,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,20
2025,1259,10033,2025-05-04T20:35:09+00:00,Other,,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CAR 55 (SAI) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,20
2025,1259,10033,2025-05-04T20:35:30+00:00,Other,,FIA STEWARDS: TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,21
2025,1259,10033,2025-05-04T20:48:05+00:00,SafetyCar,,VIRTUAL SAFETY CAR DEPLOYED,,29
2025,1259,10033,2025-05-04T20:50:12+00:00,SafetyCar,,VIRTUAL SAFETY CAR ENDING,,30
2025,1259,10033,2025-05-04T20:50:25+00:00,Flag,CLEAR,TRACK CLEAR,,30
2025,1259,10033,2025-05-04T20:50:25+00:00,Drs,,DRS ENABLED,,30
2025,1259,10033,2025-05-04T20:52:10+00:00,Other,,INCIDENT INVOLVING CAR 22 (TSU) NOTED - SPEEDING IN THE PIT LANE,,31
2025,1259,10033,2025-05-04T20:52:24+00:00,Other,,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,,31
2025,1259,10033,2025-05-04T20:53:04+00:00,Other,,CAR 5 (BOR) TIME 1:57.049 DELETED - TRACK LIMITS AT TURN 6 LAP 30 16:51:18,,32
2025,1259,10033,2025-05-04T20:53:15+00:00,Other,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - SPEEDING IN THE PIT LANE,,32
2025,1259,10033,2025-05-04T20:53:48+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:53:47,5.0,32
2025,1259,10033,2025-05-04T20:55:09+00:00,SafetyCar,,VIRTUAL SAFETY CAR DEPLOYED,,33
2025,1259,10033,2025-05-04T20:56:31+00:00,SafetyCar,,VIRTUAL SAFETY CAR ENDING,,34
2025,1259,10033,2025-05-04T20:56:44+00:00,Flag,CLEAR,TRACK CLEAR,,34
2025,1259,10033,2025-05-04T20:56:44+00:00,Drs,,DRS ENABLED,,34
