Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,season,round
SAI,13.0,0 days 00:01:24.277000,0 days 00:00:29.309000,0 days 00:00:33.025000,0 days 00:00:21.943000,MEDIUM,13.0,1.0,2023,19
SAI,14.0,0 days 00:01:24.071000,0 days 00:00:29.282000,0 days 00:00:32.917000,0 days 00:00:21.872000,MEDIUM,14.0,1.0,2023,19
SAI,15.0,0 days 00:01:24.194000,0 days 00:00:29.382000,0 days 00:00:32.901000,0 days 00:00:21.911000,MEDIUM,15.0,1.0,2023,19
SAI,16.0,0 days 00:01:24.051000,0 days 00:00:29.374000,0 days 00:00:32.817000,0 days 00:00:21.860000,MEDIUM,16.0,1.0,2023,19
SAI,17.0,0 days 00:01:24.087000,0 days 00:00:29.341000,0 days 00:00:32.839000,0 days 00:00:21.907000,MEDIUM,17.0,1.0,2023,19
SAI,18.0,0 days 00:01:24.414000,0 days 00:00:29.482000,0 days 00:00:32.990000,0 days 00:00:21.942000,MEDIUM,18.0,1.0,2023,19
SAI,19.0,0 days 00:01:24.647000,0 days 00:00:29.454000,0 days 00:00:33.268000,0 days 00:00:21.925000,MEDIUM,19.0,1.0,2023,19
SAI,20.0,0 days 00:01:24.102000,0 days 00:00:29.259000,0 days 00:00:33.018000,0 days 00:00:21.825000,MEDIUM,20.0,1.0,2023,19
SAI,21.0,0 days 00:01:24.108000,0 days 00:00:29.294000,0 days 00:00:32.969000,0 days 00:00:21.845000,MEDIUM,21.0,1.0,2023,19
SAI,22.0,0 days 00:01:24.022000,0 days 00:00:29.187000,0 days 00:00:32.955000,0 days 00:00:21.880000,MEDIUM,22.0,1.0,2023,19
SAI,23.0,0 days 00:01:24.162000,0 days 00:00:29.387000,0 days 00:00:32.946000,0 days 00:00:21.829000,MEDIUM,23.0,1.0,2023,19
SAI,24.0,0 days 00:01:24.274000,0 days 00:00:29.440000,0 days 00:00:33.012000,0 days 00:00:21.822000,MEDIUM,24.0,1.0,2023,19
SAI,25.0,0 days 00:01:24.210000,0 days 00:00:29.278000,0 days 00:00:33.026000,0 days 00:00:21.906000,MEDIUM,25.0,1.0,2023,19
SAI,26.0,0 days 00:01:24.009000,0 days 00:00:29.224000,0 days 00:00:33.087000,0 days 00:00:21.698000,MEDIUM,26.0,1.0,2023,19
SAI,27.0,0 days 00:01:24.352000,0 days 00:00:29.304000,0 days 00:00:33.072000,0 days 00:00:21.976000,MEDIUM,27.0,1.0,2023,19
SAI,28.0,0 days 00:01:24.158000,0 days 00:00:29.405000,0 days 00:00:32.928000,0 days 00:00:21.825000,MEDIUM,28.0,1.0,2023,19
SAI,29.0,0 days 00:01:24.990000,0 days 00:00:29.737000,0 days 00:00:33.220000,0 days 00:00:22.033000,MEDIUM,29.0,1.0,2023,19
SAI,30.0,0 days 00:01:27.640000,0 days 00:00:29.445000,0 days 00:00:33.244000,0 days 00:00:24.951000,MEDIUM,30.0,1.0,2023,19
SAI,31.0,0 days 00:01:42.133000,0 days 00:00:48.051000,0 days 00:00:32.743000,0 days 00:00:21.339000,HARD,1.0,2.0,2023,19
SAI,32.0,0 days 00:01:22.785000,0 days 00:00:29.149000,0 days 00:00:32.375000,0 days 00:00:21.261000,HARD,2.0,2.0,2023,19
SAI,33.0,0 days 00:01:40.334000,0 days 00:00:29.175000,0 days 00:00:45.514000,0 days 00:00:25.645000,HARD,3.0,2.0,2023,19
SAI,34.0,,0 days 00:00:41.577000,0 days 00:01:05.271000,0 days 00:00:43.533000,HARD,4.0,2.0,2023,19
SAI,35.0,,,0 days 00:00:34.973000,0 days 00:00:59.258000,HARD,5.0,3.0,2023,19
SAI,36.0,,0 days 00:01:37.161000,0 days 00:00:33.495000,0 days 00:00:21.458000,HARD,6.0,3.0,2023,19
SAI,37.0,0 days 00:01:23.566000,0 days 00:00:29.234000,0 days 00:00:32.727000,0 days 00:00:21.605000,HARD,7.0,3.0,2023,19
SAI,38.0,0 days 00:01:22.729000,0 days 00:00:29.071000,0 days 00:00:32.361000,0 days 00:00:21.297000,HARD,8.0,3.0,2023,19
SAI,39.0,0 days 00:01:22.938000,0 days 00:00:29.243000,0 days 00:00:32.395000,0 days 00:00:21.300000,HARD,9.0,3.0,2023,19
SAI,40.0,0 days 00:01:22.987000,0 days 00:00:29.083000,0 days 00:00:32.487000,0 days 00:00:21.417000,HARD,10.0,3.0,2023,19
SAI,41.0,0 days 00:01:22.952000,0 days 00:00:29.055000,0 days 00:00:32.361000,0 days 00:00:21.536000,HARD,11.0,3.0,2023,19
SAI,42.0,0 days 00:01:23.007000,0 days 00:00:28.992000,0 days 00:00:32.451000,0 days 00:00:21.564000,HARD,12.0,3.0,2023,19
SAI,43.0,0 days 00:01:22.829000,0 days 00:00:28.996000,0 days 00:00:32.281000,0 days 00:00:21.552000,HARD,13.0,3.0,2023,19
SAI,44.0,0 days 00:01:23.024000,0 days 00:00:28.988000,0 days 00:00:32.465000,0 days 00:00:21.571000,HARD,14.0,3.0,2023,19
SAI,45.0,0 days 00:01:23.259000,0 days 00:00:29.044000,0 days 00:00:32.639000,0 days 00:00:21.576000,HARD,15.0,3.0,2023,19
SAI,46.0,0 days 00:01:22.996000,0 days 00:00:28.929000,0 days 00:00:32.576000,0 days 00:00:21.491000,HARD,16.0,3.0,2023,19
SAI,47.0,0 days 00:01:23.957000,0 days 00:00:29.704000,0 days 00:00:32.712000,0 days 00:00:21.541000,HARD,17.0,3.0,2023,19
SAI,48.0,0 days 00:01:23.310000,0 days 00:00:29.133000,0 days 00:00:32.657000,0 days 00:00:21.520000,HARD,18.0,3.0,2023,19
SAI,49.0,0 days 00:01:23.256000,0 days 00:00:29.241000,0 days 00:00:32.585000,0 days 00:00:21.430000,HARD,19.0,3.0,2023,19
SAI,50.0,0 days 00:01:23.101000,0 days 00:00:29.149000,0 days 00:00:32.423000,0 days 00:00:21.529000,HARD,20.0,3.0,2023,19
SAI,51.0,0 days 00:01:22.910000,0 days 00:00:29.003000,0 days 00:00:32.363000,0 days 00:00:21.544000,HARD,21.0,3.0,2023,19
SAI,52.0,0 days 00:01:22.835000,0 days 00:00:28.953000,0 days 00:00:32.418000,0 days 00:00:21.464000,HARD,22.0,3.0,2023,19
SAI,53.0,0 days 00:01:22.880000,0 days 00:00:28.984000,0 days 00:00:32.325000,0 days 00:00:21.571000,HARD,23.0,3.0,2023,19
SAI,54.0,0 days 00:01:22.932000,0 days 00:00:28.923000,0 days 00:00:32.414000,0 days 00:00:21.595000,HARD,24.0,3.0,2023,19
SAI,55.0,0 days 00:01:22.845000,0 days 00:00:28.884000,0 days 00:00:32.420000,0 days 00:00:21.541000,HARD,25.0,3.0,2023,19
SAI,56.0,0 days 00:01:22.611000,0 days 00:00:28.867000,0 days 00:00:32.381000,0 days 00:00:21.363000,HARD,26.0,3.0,2023,19
SAI,57.0,0 days 00:01:22.539000,0 days 00:00:28.896000,0 days 00:00:32.270000,0 days 00:00:21.373000,HARD,27.0,3.0,2023,19
SAI,58.0,0 days 00:01:22.774000,0 days 00:00:28.932000,0 days 00:00:32.338000,0 days 00:00:21.504000,HARD,28.0,3.0,2023,19
SAI,59.0,0 days 00:01:22.548000,0 days 00:00:28.952000,0 days 00:00:32.197000,0 days 00:00:21.399000,HARD,29.0,3.0,2023,19
SAI,60.0,0 days 00:01:22.754000,0 days 00:00:28.906000,0 days 00:00:32.434000,0 days 00:00:21.414000,HARD,30.0,3.0,2023,19
SAI,61.0,0 days 00:01:22.663000,0 days 00:00:28.921000,0 days 00:00:32.346000,0 days 00:00:21.396000,HARD,31.0,3.0,2023,19
SAI,62.0,0 days 00:01:22.865000,0 days 00:00:28.936000,0 days 00:00:32.394000,0 days 00:00:21.535000,HARD,32.0,3.0,2023,19
SAI,63.0,0 days 00:01:22.905000,0 days 00:00:28.943000,0 days 00:00:32.356000,0 days 00:00:21.606000,HARD,33.0,3.0,2023,19
SAI,64.0,0 days 00:01:22.851000,0 days 00:00:28.824000,0 days 00:00:32.414000,0 days 00:00:21.613000,HARD,34.0,3.0,2023,19
SAI,65.0,0 days 00:01:22.841000,0 days 00:00:28.913000,0 days 00:00:32.313000,0 days 00:00:21.615000,HARD,35.0,3.0,2023,19
SAI,66.0,0 days 00:01:22.719000,0 days 00:00:28.749000,0 days 00:00:32.363000,0 days 00:00:21.607000,HARD,36.0,3.0,2023,19
SAI,67.0,0 days 00:01:22.707000,0 days 00:00:28.715000,0 days 00:00:32.294000,0 days 00:00:21.698000,HARD,37.0,3.0,2023,19
SAI,68.0,0 days 00:01:22.976000,0 days 00:00:28.893000,0 days 00:00:32.431000,0 days 00:00:21.652000,HARD,38.0,3.0,2023,19
SAI,69.0,0 days 00:01:22.767000,0 days 00:00:28.819000,0 days 00:00:32.371000,0 days 00:00:21.577000,HARD,39.0,3.0,2023,19
SAI,70.0,0 days 00:01:22.943000,0 days 00:00:28.911000,0 days 00:00:32.424000,0 days 00:00:21.608000,HARD,40.0,3.0,2023,19
SAI,71.0,0 days 00:01:22.720000,0 days 00:00:28.847000,0 days 00:00:32.314000,0 days 00:00:21.559000,HARD,41.0,3.0,2023,19
RUS,1.0,0 days 00:01:31.098000,,0 days 00:00:34.454000,0 days 00:00:22.648000,MEDIUM,1.0,1.0,2023,19
RUS,2.0,0 days 00:01:24.500000,0 days 00:00:29.505000,0 days 00:00:33.351000,0 days 00:00:21.644000,MEDIUM,2.0,1.0,2023,19
RUS,3.0,0 days 00:01:24.270000,0 days 00:00:29.947000,0 days 00:00:32.925000,0 days 00:00:21.398000,MEDIUM,3.0,1.0,2023,19
RUS,4.0,0 days 00:01:24.136000,0 days 00:00:29.229000,0 days 00:00:33.149000,0 days 00:00:21.758000,MEDIUM,4.0,1.0,2023,19
RUS,5.0,0 days 00:01:45.102000,0 days 00:00:43.209000,0 days 00:00:38.850000,0 days 00:00:23.043000,MEDIUM,5.0,1.0,2023,19
RUS,6.0,0 days 00:01:23.453000,0 days 00:00:28.958000,0 days 00:00:32.864000,0 days 00:00:21.631000,MEDIUM,6.0,1.0,2023,19
RUS,7.0,0 days 00:01:24.207000,0 days 00:00:29.757000,0 days 00:00:32.819000,0 days 00:00:21.631000,MEDIUM,7.0,1.0,2023,19
RUS,8.0,0 days 00:01:24.201000,0 days 00:00:29.489000,0 days 00:00:32.877000,0 days 00:00:21.835000,MEDIUM,8.0,1.0,2023,19
RUS,9.0,0 days 00:01:24.100000,0 days 00:00:29.542000,0 days 00:00:32.799000,0 days 00:00:21.759000,MEDIUM,9.0,1.0,2023,19
RUS,10.0,0 days 00:01:23.842000,0 days 00:00:29.512000,0 days 00:00:32.728000,0 days 00:00:21.602000,MEDIUM,10.0,1.0,2023,19
RUS,11.0,0 days 00:01:24.641000,0 days 00:00:29.505000,0 days 00:00:33.316000,0 days 00:00:21.820000,MEDIUM,11.0,1.0,2023,19
RUS,12.0,0 days 00:01:24.223000,0 days 00:00:29.256000,0 days 00:00:33.105000,0 days 00:00:21.862000,MEDIUM,12.0,1.0,2023,19
RUS,13.0,0 days 00:01:24.512000,0 days 00:00:29.414000,0 days 00:00:33.100000,0 days 00:00:21.998000,MEDIUM,13.0,1.0,2023,19
RUS,14.0,0 days 00:01:24.648000,0 days 00:00:29.861000,0 days 00:00:32.776000,0 days 00:00:22.011000,MEDIUM,14.0,1.0,2023,19
RUS,15.0,0 days 00:01:24.390000,0 days 00:00:29.667000,0 days 00:00:32.824000,0 days 00:00:21.899000,MEDIUM,15.0,1.0,2023,19
RUS,16.0,0 days 00:01:25.192000,0 days 00:00:29.649000,0 days 00:00:32.817000,0 days 00:00:22.726000,MEDIUM,16.0,1.0,2023,19
RUS,17.0,0 days 00:01:24.502000,0 days 00:00:29.727000,0 days 00:00:32.864000,0 days 00:00:21.911000,MEDIUM,17.0,1.0,2023,19
RUS,18.0,0 days 00:01:24.307000,0 days 00:00:29.538000,0 days 00:00:32.798000,0 days 00:00:21.971000,MEDIUM,18.0,1.0,2023,19
RUS,19.0,0 days 00:01:24.285000,0 days 00:00:29.441000,0 days 00:00:32.904000,0 days 00:00:21.940000,MEDIUM,19.0,1.0,2023,19
RUS,20.0,0 days 00:01:24.071000,0 days 00:00:29.381000,0 days 00:00:32.834000,0 days 00:00:21.856000,MEDIUM,20.0,1.0,2023,19
RUS,21.0,0 days 00:01:24.190000,0 days 00:00:29.403000,0 days 00:00:32.875000,0 days 00:00:21.912000,MEDIUM,21.0,1.0,2023,19
RUS,22.0,0 days 00:01:25.257000,0 days 00:00:30.180000,0 days 00:00:33.154000,0 days 00:00:21.923000,MEDIUM,22.0,1.0,2023,19
RUS,23.0,0 days 00:01:24.273000,0 days 00:00:29.630000,0 days 00:00:32.731000,0 days 00:00:21.912000,MEDIUM,23.0,1.0,2023,19
RUS,24.0,0 days 00:01:24.477000,0 days 00:00:29.591000,0 days 00:00:32.907000,0 days 00:00:21.979000,MEDIUM,24.0,1.0,2023,19
RUS,25.0,0 days 00:01:24.329000,0 days 00:00:29.438000,0 days 00:00:33.028000,0 days 00:00:21.863000,MEDIUM,25.0,1.0,2023,19
RUS,26.0,0 days 00:01:27.165000,0 days 00:00:29.404000,0 days 00:00:32.887000,0 days 00:00:24.874000,MEDIUM,26.0,1.0,2023,19
RUS,27.0,0 days 00:01:43.233000,0 days 00:00:47.927000,0 days 00:00:33.145000,0 days 00:00:22.161000,HARD,1.0,2.0,2023,19
RUS,28.0,0 days 00:01:24.021000,0 days 00:00:28.895000,0 days 00:00:33.254000,0 days 00:00:21.872000,HARD,2.0,2.0,2023,19
RUS,29.0,0 days 00:01:23.180000,0 days 00:00:28.950000,0 days 00:00:32.587000,0 days 00:00:21.643000,HARD,3.0,2.0,2023,19
RUS,30.0,0 days 00:01:23.435000,0 days 00:00:29.504000,0 days 00:00:32.455000,0 days 00:00:21.476000,HARD,4.0,2.0,2023,19
RUS,31.0,0 days 00:01:23.508000,0 days 00:00:29.350000,0 days 00:00:32.562000,0 days 00:00:21.596000,HARD,5.0,2.0,2023,19
RUS,32.0,0 days 00:01:23.097000,0 days 00:00:29.272000,0 days 00:00:32.305000,0 days 00:00:21.520000,HARD,6.0,2.0,2023,19
RUS,33.0,0 days 00:01:47.634000,0 days 00:00:36.730000,0 days 00:00:44.133000,0 days 00:00:26.771000,HARD,7.0,2.0,2023,19
RUS,34.0,0 days 00:02:25.843000,0 days 00:00:36.700000,0 days 00:01:00.311000,0 days 00:00:48.832000,HARD,8.0,2.0,2023,19
RUS,35.0,,,0 days 00:00:34.458000,0 days 00:00:57.526000,MEDIUM,6.0,3.0,2023,19
RUS,36.0,0 days 00:02:21.168000,0 days 00:01:25.968000,0 days 00:00:33.612000,0 days 00:00:21.588000,MEDIUM,7.0,3.0,2023,19
RUS,37.0,0 days 00:01:23.464000,0 days 00:00:29.250000,0 days 00:00:32.596000,0 days 00:00:21.618000,MEDIUM,8.0,3.0,2023,19
RUS,38.0,0 days 00:01:22.780000,0 days 00:00:29.223000,0 days 00:00:32.172000,0 days 00:00:21.385000,MEDIUM,9.0,3.0,2023,19
RUS,39.0,0 days 00:01:23.137000,0 days 00:00:29.036000,0 days 00:00:32.631000,0 days 00:00:21.470000,MEDIUM,10.0,3.0,2023,19
RUS,40.0,0 days 00:01:22.802000,0 days 00:00:28.832000,0 days 00:00:32.403000,0 days 00:00:21.567000,MEDIUM,11.0,3.0,2023,19
RUS,41.0,0 days 00:01:23.006000,0 days 00:00:28.913000,0 days 00:00:32.519000,0 days 00:00:21.574000,MEDIUM,12.0,3.0,2023,19
RUS,42.0,0 days 00:01:23.210000,0 days 00:00:28.975000,0 days 00:00:32.545000,0 days 00:00:21.690000,MEDIUM,13.0,3.0,2023,19
RUS,43.0,0 days 00:01:22.854000,0 days 00:00:28.864000,0 days 00:00:32.338000,0 days 00:00:21.652000,MEDIUM,14.0,3.0,2023,19
RUS,44.0,0 days 00:01:22.908000,0 days 00:00:28.814000,0 days 00:00:32.605000,0 days 00:00:21.489000,MEDIUM,15.0,3.0,2023,19
RUS,45.0,0 days 00:01:23.212000,0 days 00:00:28.953000,0 days 00:00:32.638000,0 days 00:00:21.621000,MEDIUM,16.0,3.0,2023,19
RUS,46.0,0 days 00:01:22.932000,0 days 00:00:28.849000,0 days 00:00:32.501000,0 days 00:00:21.582000,MEDIUM,17.0,3.0,2023,19
RUS,47.0,0 days 00:01:23.972000,0 days 00:00:29.439000,0 days 00:00:32.867000,0 days 00:00:21.666000,MEDIUM,18.0,3.0,2023,19
RUS,48.0,0 days 00:01:23.358000,0 days 00:00:29.059000,0 days 00:00:32.770000,0 days 00:00:21.529000,MEDIUM,19.0,3.0,2023,19
RUS,49.0,0 days 00:01:23.369000,0 days 00:00:29.091000,0 days 00:00:32.751000,0 days 00:00:21.527000,MEDIUM,20.0,3.0,2023,19
RUS,50.0,0 days 00:01:23.612000,0 days 00:00:29.273000,0 days 00:00:32.676000,0 days 00:00:21.663000,MEDIUM,21.0,3.0,2023,19
RUS,51.0,0 days 00:01:23.273000,0 days 00:00:29.311000,0 days 00:00:32.306000,0 days 00:00:21.656000,MEDIUM,22.0,3.0,2023,19
RUS,52.0,0 days 00:01:23.035000,0 days 00:00:29.170000,0 days 00:00:32.210000,0 days 00:00:21.655000,MEDIUM,23.0,3.0,2023,19
RUS,53.0,0 days 00:01:22.983000,0 days 00:00:29.192000,0 days 00:00:32.171000,0 days 00:00:21.620000,MEDIUM,24.0,3.0,2023,19
RUS,54.0,0 days 00:01:23.060000,0 days 00:00:29.213000,0 days 00:00:32.193000,0 days 00:00:21.654000,MEDIUM,25.0,3.0,2023,19
RUS,55.0,0 days 00:01:23.360000,0 days 00:00:29.286000,0 days 00:00:32.383000,0 days 00:00:21.691000,MEDIUM,26.0,3.0,2023,19
RUS,56.0,0 days 00:01:22.995000,0 days 00:00:29.130000,0 days 00:00:32.283000,0 days 00:00:21.582000,MEDIUM,27.0,3.0,2023,19
RUS,57.0,0 days 00:01:22.973000,0 days 00:00:29.350000,0 days 00:00:32.056000,0 days 00:00:21.567000,MEDIUM,28.0,3.0,2023,19
RUS,58.0,0 days 00:01:23.348000,0 days 00:00:29.288000,0 days 00:00:32.425000,0 days 00:00:21.635000,MEDIUM,29.0,3.0,2023,19
RUS,59.0,0 days 00:01:22.936000,0 days 00:00:29.216000,0 days 00:00:32.219000,0 days 00:00:21.501000,MEDIUM,30.0,3.0,2023,19
RUS,60.0,0 days 00:01:22.929000,0 days 00:00:29.248000,0 days 00:00:32.213000,0 days 00:00:21.468000,MEDIUM,31.0,3.0,2023,19
RUS,61.0,0 days 00:01:22.983000,0 days 00:00:29.210000,0 days 00:00:32.131000,0 days 00:00:21.642000,MEDIUM,32.0,3.0,2023,19
RUS,62.0,0 days 00:01:23.029000,0 days 00:00:29.257000,0 days 00:00:32.220000,0 days 00:00:21.552000,MEDIUM,33.0,3.0,2023,19
RUS,63.0,0 days 00:01:22.930000,0 days 00:00:29.263000,0 days 00:00:32.119000,0 days 00:00:21.548000,MEDIUM,34.0,3.0,2023,19
RUS,64.0,0 days 00:01:23.004000,0 days 00:00:29.161000,0 days 00:00:32.210000,0 days 00:00:21.633000,MEDIUM,35.0,3.0,2023,19
RUS,65.0,0 days 00:01:23.181000,0 days 00:00:29.200000,0 days 00:00:32.266000,0 days 00:00:21.715000,MEDIUM,36.0,3.0,2023,19
RUS,66.0,0 days 00:01:23.239000,0 days 00:00:29.324000,0 days 00:00:32.305000,0 days 00:00:21.610000,MEDIUM,37.0,3.0,2023,19
RUS,67.0,0 days 00:01:25.868000,0 days 00:00:29.443000,0 days 00:00:34.315000,0 days 00:00:22.110000,MEDIUM,38.0,3.0,2023,19
RUS,68.0,0 days 00:01:23.749000,0 days 00:00:29.371000,0 days 00:00:32.612000,0 days 00:00:21.766000,MEDIUM,39.0,3.0,2023,19
RUS,69.0,0 days 00:01:23.397000,0 days 00:00:29.247000,0 days 00:00:32.330000,0 days 00:00:21.820000,MEDIUM,40.0,3.0,2023,19
RUS,70.0,0 days 00:01:23.391000,0 days 00:00:29.287000,0 days 00:00:32.405000,0 days 00:00:21.699000,MEDIUM,41.0,3.0,2023,19
RUS,71.0,0 days 00:01:25.487000,0 days 00:00:29.514000,0 days 00:00:33.901000,0 days 00:00:22.072000,MEDIUM,42.0,3.0,2023,19
BOT,1.0,0 days 00:01:33.640000,,0 days 00:00:36.036000,0 days 00:00:22.503000,MEDIUM,1.0,1.0,2023,19
BOT,2.0,0 days 00:01:25.666000,0 days 00:00:29.681000,0 days 00:00:33.807000,0 days 00:00:22.178000,MEDIUM,2.0,1.0,2023,19
BOT,3.0,0 days 00:01:25.036000,0 days 00:00:29.506000,0 days 00:00:33.458000,0 days 00:00:22.072000,MEDIUM,3.0,1.0,2023,19
BOT,4.0,0 days 00:01:24.543000,0 days 00:00:28.929000,0 days 00:00:33.474000,0 days 00:00:22.140000,MEDIUM,4.0,1.0,2023,19
BOT,5.0,0 days 00:01:46.058000,0 days 00:00:43.678000,0 days 00:00:39.585000,0 days 00:00:22.795000,MEDIUM,5.0,1.0,2023,19
BOT,6.0,0 days 00:01:23.903000,0 days 00:00:29.410000,0 days 00:00:32.918000,0 days 00:00:21.575000,MEDIUM,6.0,1.0,2023,19
BOT,7.0,0 days 00:01:24.343000,0 days 00:00:29.044000,0 days 00:00:33.377000,0 days 00:00:21.922000,MEDIUM,7.0,1.0,2023,19
BOT,8.0,0 days 00:01:24.673000,0 days 00:00:29.079000,0 days 00:00:33.522000,0 days 00:00:22.072000,MEDIUM,8.0,1.0,2023,19
BOT,9.0,0 days 00:01:24.825000,0 days 00:00:29.034000,0 days 00:00:33.494000,0 days 00:00:22.297000,MEDIUM,9.0,1.0,2023,19
BOT,10.0,0 days 00:01:25.099000,0 days 00:00:29.129000,0 days 00:00:33.634000,0 days 00:00:22.336000,MEDIUM,10.0,1.0,2023,19
BOT,11.0,0 days 00:01:24.831000,0 days 00:00:29.127000,0 days 00:00:33.402000,0 days 00:00:22.302000,MEDIUM,11.0,1.0,2023,19
BOT,12.0,0 days 00:01:24.996000,0 days 00:00:29.111000,0 days 00:00:33.815000,0 days 00:00:22.070000,MEDIUM,12.0,1.0,2023,19
BOT,13.0,0 days 00:01:25.444000,0 days 00:00:29.350000,0 days 00:00:33.658000,0 days 00:00:22.436000,MEDIUM,13.0,1.0,2023,19
BOT,14.0,0 days 00:01:25.362000,0 days 00:00:29.338000,0 days 00:00:33.631000,0 days 00:00:22.393000,MEDIUM,14.0,1.0,2023,19
BOT,15.0,0 days 00:01:25.948000,0 days 00:00:29.438000,0 days 00:00:34.037000,0 days 00:00:22.473000,MEDIUM,15.0,1.0,2023,19
BOT,16.0,0 days 00:01:25.658000,0 days 00:00:29.513000,0 days 00:00:33.656000,0 days 00:00:22.489000,MEDIUM,16.0,1.0,2023,19
BOT,17.0,0 days 00:01:25.290000,0 days 00:00:29.246000,0 days 00:00:33.571000,0 days 00:00:22.473000,MEDIUM,17.0,1.0,2023,19
BOT,18.0,0 days 00:01:25.459000,0 days 00:00:29.244000,0 days 00:00:33.882000,0 days 00:00:22.333000,MEDIUM,18.0,1.0,2023,19
BOT,19.0,0 days 00:01:25.452000,0 days 00:00:29.193000,0 days 00:00:33.648000,0 days 00:00:22.611000,MEDIUM,19.0,1.0,2023,19
BOT,20.0,0 days 00:01:25.092000,0 days 00:00:29.169000,0 days 00:00:33.635000,0 days 00:00:22.288000,MEDIUM,20.0,1.0,2023,19
BOT,21.0,0 days 00:01:25.377000,0 days 00:00:29.303000,0 days 00:00:33.573000,0 days 00:00:22.501000,MEDIUM,21.0,1.0,2023,19
BOT,22.0,0 days 00:01:24.462000,0 days 00:00:29.226000,0 days 00:00:33.095000,0 days 00:00:22.141000,MEDIUM,22.0,1.0,2023,19
BOT,23.0,0 days 00:01:24.725000,0 days 00:00:29.234000,0 days 00:00:33.359000,0 days 00:00:22.132000,MEDIUM,23.0,1.0,2023,19
BOT,24.0,0 days 00:01:25.171000,0 days 00:00:29.449000,0 days 00:00:33.413000,0 days 00:00:22.309000,MEDIUM,24.0,1.0,2023,19
BOT,25.0,0 days 00:01:24.517000,0 days 00:00:29.075000,0 days 00:00:33.386000,0 days 00:00:22.056000,MEDIUM,25.0,1.0,2023,19
BOT,26.0,0 days 00:01:25.255000,0 days 00:00:29.341000,0 days 00:00:33.605000,0 days 00:00:22.309000,MEDIUM,26.0,1.0,2023,19
BOT,27.0,0 days 00:01:25.580000,0 days 00:00:29.369000,0 days 00:00:34.017000,0 days 00:00:22.194000,MEDIUM,27.0,1.0,2023,19
BOT,28.0,0 days 00:01:26.010000,0 days 00:00:30.100000,0 days 00:00:33.597000,0 days 00:00:22.313000,MEDIUM,28.0,1.0,2023,19
BOT,29.0,0 days 00:01:26.401000,0 days 00:00:29.799000,0 days 00:00:34.373000,0 days 00:00:22.229000,MEDIUM,29.0,1.0,2023,19
BOT,30.0,0 days 00:01:25.608000,0 days 00:00:29.702000,0 days 00:00:33.550000,0 days 00:00:22.356000,MEDIUM,30.0,1.0,2023,19
BOT,31.0,0 days 00:01:28.264000,0 days 00:00:29.707000,0 days 00:00:33.293000,0 days 00:00:25.264000,MEDIUM,31.0,1.0,2023,19
BOT,32.0,0 days 00:01:49.016000,0 days 00:00:49.248000,0 days 00:00:33.660000,0 days 00:00:26.108000,HARD,1.0,2.0,2023,19
BOT,33.0,0 days 00:01:49.507000,0 days 00:00:40.100000,0 days 00:00:46.037000,0 days 00:00:23.370000,HARD,2.0,2.0,2023,19
BOT,34.0,0 days 00:02:12.556000,0 days 00:00:38.093000,0 days 00:00:57.335000,0 days 00:00:37.128000,HARD,3.0,2.0,2023,19
BOT,35.0,,,0 days 00:00:35.259000,0 days 00:00:49.503000,HARD,4.0,3.0,2023,19
BOT,36.0,0 days 00:01:58.173000,0 days 00:00:59.694000,0 days 00:00:35.965000,0 days 00:00:22.514000,HARD,5.0,3.0,2023,19
BOT,37.0,0 days 00:01:24.136000,0 days 00:00:29.313000,0 days 00:00:33.046000,0 days 00:00:21.777000,HARD,6.0,3.0,2023,19
BOT,38.0,0 days 00:01:23.675000,0 days 00:00:29.150000,0 days 00:00:32.862000,0 days 00:00:21.663000,HARD,7.0,3.0,2023,19
BOT,39.0,0 days 00:01:23.322000,0 days 00:00:28.582000,0 days 00:00:32.936000,0 days 00:00:21.804000,HARD,8.0,3.0,2023,19
BOT,40.0,0 days 00:01:23.788000,0 days 00:00:29.076000,0 days 00:00:33.028000,0 days 00:00:21.684000,HARD,9.0,3.0,2023,19
BOT,41.0,0 days 00:01:24.367000,0 days 00:00:29.429000,0 days 00:00:33.116000,0 days 00:00:21.822000,HARD,10.0,3.0,2023,19
BOT,42.0,0 days 00:01:23.203000,0 days 00:00:28.820000,0 days 00:00:32.736000,0 days 00:00:21.647000,HARD,11.0,3.0,2023,19
BOT,43.0,0 days 00:01:23.166000,0 days 00:00:28.841000,0 days 00:00:32.690000,0 days 00:00:21.635000,HARD,12.0,3.0,2023,19
BOT,44.0,0 days 00:01:23.430000,0 days 00:00:28.559000,0 days 00:00:32.914000,0 days 00:00:21.957000,HARD,13.0,3.0,2023,19
BOT,45.0,0 days 00:01:23.956000,0 days 00:00:29.182000,0 days 00:00:32.852000,0 days 00:00:21.922000,HARD,14.0,3.0,2023,19
BOT,46.0,0 days 00:01:23.987000,0 days 00:00:29.146000,0 days 00:00:33.049000,0 days 00:00:21.792000,HARD,15.0,3.0,2023,19
BOT,47.0,0 days 00:01:24.057000,0 days 00:00:28.875000,0 days 00:00:33.181000,0 days 00:00:22.001000,HARD,16.0,3.0,2023,19
BOT,48.0,0 days 00:01:24.077000,0 days 00:00:28.858000,0 days 00:00:33.285000,0 days 00:00:21.934000,HARD,17.0,3.0,2023,19
